"n","p","dimension","correlation","scheme","metric","replications","mean","sd","se","ci_lower","ci_upper"
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_support_f1",100,-0.0851616161616162,0.150606991262815,0.0150606991262815,-0.114680586449128,-0.0556426458741043
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_rmse",100,0.212243393167927,0.161874259698703,0.0161874259698703,0.180516038266981,0.243970748068873
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_entry_tau",100,-0.00306438986466623,0.0259665328256044,0.00259665328256044,-0.00815383029848468,0.00202505056915223
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_jaccard_s",100,0.00396164021164021,0.0939802685355424,0.00939802685355423,-0.0144584924213261,0.0223817728446065
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_jaccard_2s",100,0.0306021756021756,0.0882216523563007,0.00882216523563007,0.0133107317403407,0.0478936194640105
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_support_f1",100,-0.167431235431235,0.170978467194828,0.0170978467194828,-0.200943015001422,-0.133919455861049
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_rmse",100,0.387233654859011,0.224615570520213,0.0224615570520213,0.343209003037049,0.431258306680972
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_entry_tau",100,0.00411896438432568,0.0243162731352843,0.00243162731352843,-0.00064702515019005,0.00888495391884141
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_jaccard_s",100,0.00325396825396826,0.0916574435563638,0.00916574435563638,-0.014710890683079,0.0212188271910156
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_jaccard_2s",100,0.0330011655011655,0.0960091879027244,0.00960091879027244,0.0141833646722315,0.0518189663300995
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_support_f1",100,-0.219181818181818,0.203314570632225,0.0203314570632225,-0.259031474025734,-0.179332162337902
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_rmse",100,0.584489722338024,0.283389463057617,0.0283389463057617,0.528945387578731,0.640034057097317
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_entry_tau",100,-0.00575978053066828,0.0274649678254738,0.00274649678254738,-0.0111429142244611,-0.000376646836875413
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_jaccard_s",100,-0.0242063492063492,0.10147008403913,0.010147008403913,-0.0440944856780187,-0.00431821273467971
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_jaccard_2s",100,0.0285567210567211,0.0970766107498758,0.00970766107498758,0.00952970534974539,0.0475837367636967
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_support_f1",100,-0.231989898989899,0.198679139746325,0.0198679139746325,-0.270931010380179,-0.193048787599619
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_rmse",100,0.550810631110155,0.270786151977885,0.0270786151977885,0.497736545322489,0.60388471689782
100,20,"n=100, p=20","block","quantile_2","delta_mean_entry_tau",100,-0.00280421740627192,0.0261066397441148,0.00261066397441148,-0.00792111879611842,0.00231268398357458
100,20,"n=100, p=20","block","quantile_2","delta_mean_jaccard_s",100,-0.00158730158730159,0.0760929610847591,0.00760929610847591,-0.0165015219599144,0.0133269187853112
100,20,"n=100, p=20","block","quantile_2","delta_mean_jaccard_2s",100,0.00313714063714064,0.0878438810679495,0.00878438810679495,-0.0140802600521775,0.0203545413264587
100,20,"n=100, p=20","block","quantile_2","delta_mean_support_f1",100,-0.097038073038073,0.162734694963703,0.0162734694963703,-0.128934073250959,-0.0651420728251873
100,20,"n=100, p=20","block","quantile_2","delta_mean_rmse",100,0.251208984464858,0.241541382592153,0.0241541382592153,0.203866873476796,0.29855109545292
100,20,"n=100, p=20","block","quantile_4","delta_mean_entry_tau",100,-0.00393145763633484,0.0214462157779658,0.00214462157779658,-0.00813491592881613,0.000272000656146447
100,20,"n=100, p=20","block","quantile_4","delta_mean_jaccard_s",100,-0.0149206349206349,0.0765039014528215,0.00765039014528215,-0.0299153996053879,7.41297641180926e-05
100,20,"n=100, p=20","block","quantile_4","delta_mean_jaccard_2s",100,0.00789821289821289,0.0776022347670605,0.00776022347670605,-0.00731182511613097,0.0231082509125568
100,20,"n=100, p=20","block","quantile_4","delta_mean_support_f1",100,-0.208076146076146,0.201052093589683,0.0201052093589683,-0.247482356419724,-0.168669935732568
100,20,"n=100, p=20","block","quantile_4","delta_mean_rmse",100,0.395567746524006,0.277501442952593,0.0277501442952593,0.341177463705298,0.449958029342714
100,20,"n=100, p=20","block","quantile_8","delta_mean_entry_tau",100,0.00100235992999444,0.0196360039924261,0.00196360039924261,-0.00284629685252107,0.00485101671250996
100,20,"n=100, p=20","block","quantile_8","delta_mean_jaccard_s",100,0.00313492063492063,0.062199482511738,0.0062199482511738,-0.00905617793738002,0.0153260192072213
100,20,"n=100, p=20","block","quantile_8","delta_mean_jaccard_2s",100,0.0211091686091686,0.0662926205525118,0.00662926205525118,0.0081158149808763,0.0341025222374609
100,20,"n=100, p=20","block","quantile_8","delta_mean_support_f1",100,-0.267839160839161,0.199267075417226,0.0199267075417226,-0.306895507620937,-0.228782814057385
