"scenario_id","replication","seed","n","p","dimension","correlation","active_s","snr","noise_sd","representation","scheme","p_representation","raw_density","fit_success_count","fit_error","elapsed_seconds","tau_lasso_lar","tau_lasso_glmnet","tau_lar_glmnet","mean_entry_tau","mean_jaccard_s","mean_jaccard_2s","precision_lasso","recall_lasso","f1_lasso","rmse_lasso","selected_size_lasso","precision_lar","recall_lar","f1_lar","rmse_lar","selected_size_lar","precision_glmnet","recall_glmnet","f1_glmnet","rmse_glmnet","selected_size_glmnet","mean_support_f1","mean_rmse","original_mean_entry_tau","original_mean_jaccard_s","original_mean_jaccard_2s","original_mean_support_f1","original_mean_rmse","delta_mean_entry_tau","delta_mean_jaccard_s","delta_mean_jaccard_2s","delta_mean_support_f1","delta_mean_rmse"
6,35,20860746,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.88082133024803,"sparsified","quantile_4",400,0.25,3,"",0.199999999999818,0.937388864000103,0.983095718206755,0.932794971697967,0.951093184634942,1,1,0.4,0.4,0.4,3.69660985647615,10,0.4,0.4,0.4,3.69660985647615,10,0.4,0.4,0.4,3.69556680638147,10,0.4,3.69626217311126,0.916117665276524,1,0.968253968253968,0.8,2.8503730365723,0.0349755193584176,0,0.0317460317460317,-0.4,0.845889136538961
6,35,20860746,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.88082133024803,"sparsified","quantile_8",800,0.125,3,"",0.220000000000027,0.917294066310323,0.979492355108539,0.910169413464138,0.935651944961,0.80952380952381,0.968253968253968,0.4,0.4,0.4,3.70077655617159,10,0.4,0.4,0.4,3.70077655617159,10,0.285714285714286,0.4,0.333333333333333,3.69530904168014,14,0.377777777777778,3.6989540513411,0.916117665276524,1,0.968253968253968,0.8,2.8503730365723,0.019534279684476,-0.19047619047619,0,-0.422222222222222,0.848581014768807
6,35,20860746,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.88082133024803,"sparsified","equal_width_4",400,0.25,3,"",0.170000000000073,0.897473227669437,0.970491293047562,0.911460316710072,0.926474945809024,1,1,0.4,0.4,0.4,3.7059418260554,10,0.4,0.4,0.4,3.7059418260554,10,0.4,0.4,0.4,3.70844022203651,10,0.4,3.70677462471577,0.916117665276524,1,0.968253968253968,0.8,2.8503730365723,0.0103572805324995,0,0.0317460317460317,-0.4,0.856401588143476
6,36,20860747,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.27350796486791,"sparsified","quantile_2",200,0.5,3,"",0.150000000000091,0.942864026552324,0.986702442617303,0.949366481122045,0.959644316763891,0.939393939393939,0.968253968253968,0.6,0.6,0.6,3.71532162919714,10,0.6,0.6,0.6,3.71532162919714,10,0.636363636363636,0.7,0.666666666666667,3.70552411331374,11,0.622222222222222,3.71205579056934,0.952219216239913,1,0.968253968253968,0.8,3.38389965165508,0.00742510052397771,-0.0606060606060607,0,-0.177777777777778,0.328156138914256
6,36,20860747,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.27350796486791,"sparsified","quantile_4",400,0.25,3,"",0.259999999999991,0.900490761722067,0.967433086722474,0.902254367157074,0.923392738533871,1,1,0.5,0.5,0.5,3.83761513666206,10,0.5,0.5,0.5,3.83761513666206,10,0.5,0.5,0.5,3.8577874294896,10,0.5,3.84433923427124,0.952219216239913,1,0.968253968253968,0.8,3.38389965165508,-0.0288264777060415,0,0.0317460317460317,-0.3,0.46043958261616
6,36,20860747,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.27350796486791,"sparsified","quantile_8",800,0.125,3,"",0.199999999999818,0.938540553747729,0.97957030416207,0.944263179106547,0.954124679005449,1,1,0.4,0.4,0.4,4.09489253798426,10,0.4,0.4,0.4,4.09489253798426,10,0.4,0.4,0.4,4.08074421039118,10,0.4,4.09017642878657,0.952219216239913,1,0.968253968253968,0.8,3.38389965165508,0.00190546276553549,0,0.0317460317460317,-0.4,0.706276777131489
6,36,20860747,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.27350796486791,"sparsified","equal_width_4",400,0.25,3,"",0.129999999999882,0.954179918366278,0.970172828677533,0.951874613465921,0.958742453503244,1,1,0.5,0.5,0.5,4.17531171554425,10,0.5,0.5,0.5,4.17531171554425,10,0.5,0.5,0.5,4.17974439684547,10,0.5,4.17678927597799,0.952219216239913,1,0.968253968253968,0.8,3.38389965165508,0.00652323726333082,0,0.0317460317460317,-0.3,0.792889624322907
6,37,20860748,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.81256519601459,"sparsified","quantile_2",200,0.5,3,"",0.0800000000001546,0.917367898007973,0.978295966591374,0.933117429582058,0.942927098060469,1,1,0.6,0.6,0.6,2.58351960114618,10,0.6,0.6,0.6,2.58351960114618,10,0.6,0.6,0.6,2.59881419110808,10,0.6,2.58861779780015,0.936068300705164,1,1,0.7,2.43010369690695,0.0068587973553047,0,0,-0.1,0.158514100893198
6,37,20860748,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.81256519601459,"sparsified","quantile_4",400,0.25,3,"",0.199999999999818,0.908952939288214,0.985262910501142,0.912923850844597,0.935713233544651,1,0.968253968253968,0.5,0.5,0.5,2.80991935313886,10,0.5,0.5,0.5,2.80991935313886,10,0.5,0.5,0.5,2.81239466858331,10,0.5,2.81074445828701,0.936068300705164,1,1,0.7,2.43010369690695,-0.000355067160512812,0,-0.0317460317460317,-0.2,0.380640761380062
6,37,20860748,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.81256519601459,"sparsified","quantile_8",800,0.125,3,"",0.189999999999827,0.934013604722026,0.992672181527439,0.931225417119157,0.952637067789541,1,0.968253968253968,0.4,0.4,0.4,3.21694381537884,10,0.4,0.4,0.4,3.21694381537884,10,0.4,0.4,0.4,3.22908275479175,10,0.4,3.22099012851648,0.936068300705164,1,1,0.7,2.43010369690695,0.0165687670843767,0,-0.0317460317460317,-0.3,0.790886431609527
6,37,20860748,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.81256519601459,"sparsified","equal_width_4",400,0.25,3,"",0.25,0.874026786551608,0.987820299990897,0.865153001848438,0.909000029463648,0.939393939393939,0.968253968253968,0.5,0.5,0.5,3.0798617999636,10,0.5,0.5,0.5,3.0798617999636,10,0.454545454545455,0.5,0.476190476190476,3.0794391031451,11,0.492063492063492,3.0797209010241,0.936068300705164,1,1,0.7,2.43010369690695,-0.027068271241516,-0.0606060606060607,-0.0317460317460317,-0.207936507936508,0.64961720411715
6,38,20860749,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78940948788556,"sparsified","quantile_2",200,0.5,3,"",0.200000000000045,0.924449662679611,0.97069663062319,0.948206022774295,0.947784105359032,1,0.968253968253968,0.6,0.6,0.6,3.41921134073487,10,0.6,0.6,0.6,3.41921134073487,10,0.6,0.6,0.6,3.44163982904168,10,0.6,3.42668750350381,0.928993822807576,1,0.968253968253968,0.8,3.18229615764998,0.0187902825514561,0,0,-0.2,0.24439134585383
6,38,20860749,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78940948788556,"sparsified","quantile_4",400,0.25,3,"",0.189999999999827,0.916719607898127,0.97108248469151,0.910998384742465,0.932933492444034,1,0.968253968253968,0.5,0.5,0.5,3.8147295101781,10,0.5,0.5,0.5,3.8147295101781,10,0.5,0.5,0.5,3.82743409184961,10,0.5,3.81896437073527,0.928993822807576,1,0.968253968253968,0.8,3.18229615764998,0.00393966963645842,0,0,-0.3,0.636668213085291
6,38,20860749,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78940948788556,"sparsified","quantile_8",800,0.125,3,"",0.230000000000018,0.896249165086795,0.97880832599526,0.886755828231126,0.92060443977106,1,0.939393939393939,0.1,0.1,0.1,3.98620520841391,10,0.1,0.1,0.1,3.98620520841391,10,0.1,0.1,0.1,3.98652432819458,10,0.1,3.98631158167413,0.928993822807576,1,0.968253968253968,0.8,3.18229615764998,-0.0083893830365156,0,-0.0288600288600289,-0.7,0.804015424024157
6,38,20860749,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78940948788556,"sparsified","equal_width_4",400,0.25,3,"",0.190000000000055,0.964103230181522,0.983317227567014,0.948530656228327,0.965317037992288,0.939393939393939,0.968253968253968,0.4,0.4,0.4,3.94063992512048,10,0.4,0.4,0.4,3.94063992512048,10,0.454545454545455,0.5,0.476190476190476,3.91291487206638,11,0.425396825396825,3.93139824076911,0.928993822807576,1,0.968253968253968,0.8,3.18229615764998,0.0363232151847123,-0.0606060606060607,0,-0.374603174603175,0.749102083119139
6,39,20860750,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.89272984518263,"sparsified","quantile_2",200,0.5,3,"",0.1099999999999,0.902551356853342,0.97914490992869,0.912303668095634,0.931333311625889,1,0.939393939393939,0.7,0.7,0.7,3.08698315368322,10,0.7,0.7,0.7,3.08698315368322,10,0.7,0.7,0.7,3.11012541358972,10,0.7,3.09469724031872,0.967256715414508,1,1,0.8,2.61851110311929,-0.0359234037886191,0,-0.0606060606060607,-0.1,0.476186137199435
6,39,20860750,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.89272984518263,"sparsified","quantile_4",400,0.25,3,"",0.1400000000001,0.972450601976279,0.978956524206101,0.964568461782938,0.971991862655106,0.939393939393939,0.968253968253968,0.6,0.6,0.6,3.34030447299506,10,0.6,0.6,0.6,3.34030447299506,10,0.545454545454545,0.6,0.571428571428571,3.33207867908176,11,0.59047619047619,3.33756254169063,0.967256715414508,1,1,0.8,2.61851110311929,0.0047351472405982,-0.0606060606060607,-0.0317460317460317,-0.20952380952381,0.719051438571345
6,39,20860750,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.89272984518263,"sparsified","quantile_8",800,0.125,3,"",0.3599999999999,0.923080576465563,0.987236142900861,0.923264295641724,0.944527005002716,0.846153846153846,1,0.3,0.3,0.3,3.64494872098501,10,0.3,0.3,0.3,3.64494872098501,10,0.307692307692308,0.4,0.347826086956522,3.64421743888914,13,0.315942028985507,3.64470496028639,0.967256715414508,1,1,0.8,2.61851110311929,-0.0227297104117918,-0.153846153846154,0,-0.484057971014493,1.0261938571671
6,39,20860750,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.89272984518263,"sparsified","equal_width_4",400,0.25,3,"",0.229999999999791,0.91732189598158,0.981084134491568,0.907102180261553,0.935169403578233,1,1,0.6,0.6,0.6,3.47974906972761,10,0.6,0.6,0.6,3.47974906972761,10,0.6,0.6,0.6,3.50626629277591,10,0.6,3.48858814407705,0.967256715414508,1,1,0.8,2.61851110311929,-0.0320873118362742,0,0,-0.2,0.87007704095776
6,40,20860751,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.16077733055675,"sparsified","quantile_2",200,0.5,3,"",0.169999999999845,0.891934339037045,0.976538111561718,0.904249068506085,0.924240506368283,1,0.968253968253968,0.8,0.8,0.8,3.14104716734096,10,0.8,0.8,0.8,3.14104716734096,10,0.8,0.8,0.8,3.1836305462875,10,0.8,3.1552416269898,0.93009530045776,1,1,0.8,2.94847661262486,-0.00585479408947664,0,-0.0317460317460317,0,0.206765014364945
6,40,20860751,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.16077733055675,"sparsified","quantile_4",400,0.25,3,"",0.240000000000009,0.884568963082632,0.981618970040343,0.897782879960202,0.921323604361059,0.888888888888889,1,0.6,0.6,0.6,3.54350844137786,10,0.6,0.6,0.6,3.54350844137786,10,0.583333333333333,0.7,0.636363636363636,3.51466018919789,12,0.612121212121212,3.53389235731787,0.93009530045776,1,1,0.8,2.94847661262486,-0.0087716960967007,-0.111111111111111,0,-0.187878787878788,0.58541574469301
6,40,20860751,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.16077733055675,"sparsified","quantile_8",800,0.125,3,"",0.429999999999836,0.953033788100888,0.969070168761727,0.959154884357812,0.960419613740142,1,0.968253968253968,0.4,0.4,0.4,3.90348038893904,10,0.4,0.4,0.4,3.90348038893904,10,0.4,0.4,0.4,3.92154865605972,10,0.4,3.90950314464593,0.93009530045776,1,1,0.8,2.94847661262486,0.0303243132823827,0,-0.0317460317460317,-0.4,0.961026532021069
6,40,20860751,100,100,"n=100, p=100","ar1_rho_0.5",10,3,2.16077733055675,"sparsified","equal_width_4",400,0.25,3,"",0.220000000000027,0.849389780491104,0.973223111019676,0.879329573807208,0.900647488439329,1,1,0.5,0.5,0.5,3.9943168123776,10,0.5,0.5,0.5,3.9943168123776,10,0.5,0.5,0.5,4.00579379227254,10,0.5,3.99814247234258,0.93009530045776,1,1,0.8,2.94847661262486,-0.0294478120184303,0,0,-0.3,1.04966585971772
6,41,20860752,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.58527779582858,"sparsified","quantile_2",200,0.5,3,"",0.170000000000073,0.908526699999998,0.983666530501288,0.912598006460524,0.934930412320603,0.888888888888889,0.968253968253968,0.5,0.5,0.5,3.2518656982209,10,0.5,0.5,0.5,3.2518656982209,10,0.416666666666667,0.5,0.454545454545455,3.22332110838966,12,0.484848484848485,3.24235083494382,0.923172241744921,1,0.936507936507937,0.6,3.03121862950247,0.0117581705756821,-0.111111111111111,0.0317460317460317,-0.115151515151515,0.211132205441356
6,41,20860752,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.58527779582858,"sparsified","quantile_4",400,0.25,3,"",0.240000000000009,0.901692773234667,0.984402334786665,0.905334782015,0.930476630012111,1,1,0.2,0.2,0.2,3.44706759641473,10,0.2,0.2,0.2,3.44706759641473,10,0.2,0.2,0.2,3.44917355470881,10,0.2,3.44776958251275,0.923172241744921,1,0.936507936507937,0.6,3.03121862950247,0.00730438826718938,0,0.0634920634920635,-0.4,0.416550953010287
6,41,20860752,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.58527779582858,"sparsified","quantile_8",800,0.125,3,"",0.340000000000146,0.976099937103834,0.98816988348587,0.974717065002717,0.979662295197474,0.939393939393939,1,0.2,0.2,0.2,3.40596518124321,10,0.2,0.2,0.2,3.40596518124321,10,0.181818181818182,0.2,0.19047619047619,3.40544411332254,11,0.196825396825397,3.40579149193632,0.923172241744921,1,0.936507936507937,0.6,3.03121862950247,0.0564900534525529,-0.0606060606060607,0.0634920634920635,-0.403174603174603,0.374572862433855
6,41,20860752,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.58527779582858,"sparsified","equal_width_4",400,0.25,3,"",0.25,0.951265536049201,0.987315434659004,0.953812351787544,0.964131107498583,1,0.968253968253968,0.4,0.4,0.4,3.31879393149055,10,0.4,0.4,0.4,3.31879393149055,10,0.4,0.4,0.4,3.32377362870999,10,0.4,3.32045383056369,0.923172241744921,1,0.936507936507937,0.6,3.03121862950247,0.0409588657536619,0,0.0317460317460317,-0.2,0.289235201061228
6,42,20860753,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.79862747660507,"sparsified","quantile_2",200,0.5,3,"",0.240000000000009,0.851417552809103,0.982778706004089,0.866545627220742,0.900247295344644,1,1,0.7,0.7,0.7,3.02013570620115,10,0.7,0.7,0.7,3.02013570620115,10,0.7,0.7,0.7,3.03378720112978,10,0.7,3.0246862045107,0.894580769513541,1,0.906926406926407,0.8,2.69408590850421,0.00566652583110294,0,0.0930735930735931,-0.1,0.33060029600649
6,42,20860753,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.79862747660507,"sparsified","quantile_4",400,0.25,3,"",0.509999999999991,0.956210323105075,0.977803994976986,0.951201218676651,0.961738512252904,0.888888888888889,0.968253968253968,0.5,0.5,0.5,3.28816580830472,10,0.5,0.5,0.5,3.28816580830472,10,0.416666666666667,0.5,0.454545454545455,3.26966343730687,12,0.484848484848485,3.28199835130544,0.894580769513541,1,0.906926406926407,0.8,2.69408590850421,0.0671577427393627,-0.111111111111111,0.0613275613275613,-0.315151515151515,0.58791244280123
6,42,20860753,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.79862747660507,"sparsified","quantile_8",800,0.125,3,"",0.410000000000082,0.930487393332157,0.984900707918907,0.924057556942856,0.94648188606464,0.846153846153846,1,0.4,0.4,0.4,3.52030926583922,10,0.4,0.4,0.4,3.52030926583922,10,0.307692307692308,0.4,0.347826086956522,3.50992329955557,13,0.382608695652174,3.516847277078,0.894580769513541,1,0.906926406926407,0.8,2.69408590850421,0.0519011165510987,-0.153846153846154,0.0930735930735931,-0.417391304347826,0.822761368573796
6,42,20860753,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.79862747660507,"sparsified","equal_width_4",400,0.25,3,"",0.289999999999964,0.850559021455992,0.976669610037433,0.861164565892452,0.896131065795292,1,0.968253968253968,0.4,0.4,0.4,3.57654836360994,10,0.4,0.4,0.4,3.57654836360994,10,0.4,0.4,0.4,3.57580827354749,10,0.4,3.57630166692245,0.894580769513541,1,0.906926406926407,0.8,2.69408590850421,0.00155029628175063,0,0.0613275613275613,-0.4,0.882215758418249
6,43,20860754,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.73482278023778,"sparsified","quantile_2",200,0.5,3,"",0.170000000000073,0.901547418302732,0.978944496924066,0.895590536544542,0.925360817257113,1,1,0.6,0.6,0.6,3.28550073913398,10,0.6,0.6,0.6,3.28550073913398,10,0.6,0.6,0.6,3.29014364809467,10,0.6,3.28704837545421,0.942727099379439,0.888888888888889,0.906926406926407,0.709090909090909,2.86297328125615,-0.0173662821223262,0.111111111111111,0.0930735930735931,-0.109090909090909,0.424075094198059
6,43,20860754,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.73482278023778,"sparsified","quantile_4",400,0.25,3,"",0.25,0.869706592185792,0.992775567366051,0.868776598726078,0.910419586092641,0.939393939393939,0.936507936507937,0.5,0.5,0.5,3.42707882185123,10,0.5,0.5,0.5,3.42707882185123,10,0.454545454545455,0.5,0.476190476190476,3.42527227979686,11,0.492063492063492,3.42647664116644,0.942727099379439,0.888888888888889,0.906926406926407,0.709090909090909,2.86297328125615,-0.0323075132867988,0.0505050505050504,0.0295815295815296,-0.217027417027417,0.563503359910289
6,43,20860754,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.73482278023778,"sparsified","quantile_8",800,0.125,3,"",0.340000000000146,0.939228330837781,0.984076518064827,0.933331874755429,0.952212241219346,0.888888888888889,0.968253968253968,0.2,0.2,0.2,3.57105939937062,10,0.2,0.2,0.2,3.57105939937062,10,0.25,0.3,0.272727272727273,3.57028657559979,12,0.224242424242424,3.57080179144701,0.942727099379439,0.888888888888889,0.906926406926407,0.709090909090909,2.86297328125615,0.00948514183990634,0,0.0613275613275613,-0.484848484848485,0.707828510190861
6,43,20860754,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.73482278023778,"sparsified","equal_width_4",400,0.25,3,"",0.350000000000136,0.976132930664271,0.981497759868036,0.979013391138378,0.978881360556895,0.939393939393939,1,0.4,0.4,0.4,3.56359130685356,10,0.4,0.4,0.4,3.56359130685356,10,0.363636363636364,0.4,0.380952380952381,3.55022778143268,11,0.393650793650794,3.55913679837993,0.942727099379439,0.888888888888889,0.906926406926407,0.709090909090909,2.86297328125615,0.0361542611774557,0.0505050505050504,0.0930735930735931,-0.315440115440115,0.696163517123787
6,44,20860755,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.91618932794574,"sparsified","quantile_2",200,0.5,3,"",0.159999999999854,0.918906693661935,0.972242628908562,0.927412564037351,0.939520628869283,1,1,0.8,0.8,0.8,3.15874402169441,10,0.8,0.8,0.8,3.15874402169441,10,0.8,0.8,0.8,3.16407040361388,10,0.8,3.16051948233423,0.977220307367797,0.939393939393939,1,0.787301587301587,2.74208320023931,-0.0376996784985142,0.0606060606060607,0,0.0126984126984128,0.418436282094924
6,44,20860755,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.91618932794574,"sparsified","quantile_4",400,0.25,3,"",0.1400000000001,0.945860357778788,0.979091462774925,0.948206508844605,0.957719443132773,1,1,0.6,0.6,0.6,3.61611126613481,10,0.6,0.6,0.6,3.61611126613481,10,0.6,0.6,0.6,3.66875049588711,10,0.6,3.63365767605224,0.977220307367797,0.939393939393939,1,0.787301587301587,2.74208320023931,-0.0195008642350244,0.0606060606060607,0,-0.187301587301587,0.891574475812936
6,44,20860755,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.91618932794574,"sparsified","quantile_8",800,0.125,3,"",0.210000000000036,0.939176841759111,0.983489733922267,0.935713642541341,0.95279340607424,1,0.939393939393939,0.3,0.3,0.3,3.93638537393125,10,0.3,0.3,0.3,3.93638537393125,10,0.3,0.3,0.3,3.94527645874412,10,0.3,3.93934906886887,0.977220307367797,0.939393939393939,1,0.787301587301587,2.74208320023931,-0.0244269012935571,0.0606060606060607,-0.0606060606060607,-0.487301587301587,1.19726586862957
6,44,20860755,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.91618932794574,"sparsified","equal_width_4",400,0.25,3,"",0.160000000000082,0.9045468567408,0.971412178158034,0.902799396313416,0.926252810404083,0.939393939393939,0.968253968253968,0.4,0.4,0.4,3.84788215318028,10,0.4,0.4,0.4,3.84788215318028,10,0.454545454545455,0.5,0.476190476190476,3.84718465206547,11,0.425396825396825,3.84764965280867,0.977220307367797,0.939393939393939,1,0.787301587301587,2.74208320023931,-0.0509674969637135,0,-0.0317460317460317,-0.361904761904762,1.10556645256937
6,45,20860756,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.66606255844891,"sparsified","quantile_2",200,0.5,3,"",0.0900000000001455,0.934978680633859,0.979713639412653,0.943047692249835,0.952580004098782,1,0.857142857142857,0.6,0.6,0.6,2.89350740608975,10,0.6,0.6,0.6,2.89350740608975,10,0.6,0.6,0.6,2.95599051742446,10,0.6,2.91433510986799,0.926050251100413,0.939393939393939,0.939393939393939,0.787301587301587,2.61311646672023,0.0265297529983691,0.0606060606060607,-0.0822510822510821,-0.187301587301587,0.301218643147756
6,45,20860756,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.66606255844891,"sparsified","quantile_4",400,0.25,3,"",0.139999999999873,0.932186296284574,0.984850258597188,0.933419801811893,0.950152118897885,1,1,0.5,0.5,0.5,3.11433658539188,10,0.5,0.5,0.5,3.11433658539188,10,0.5,0.5,0.5,3.1168952596236,10,0.5,3.11518947680245,0.926050251100413,0.939393939393939,0.939393939393939,0.787301587301587,2.61311646672023,0.0241018677974716,0.0606060606060607,0.0606060606060607,-0.287301587301587,0.502073010082222
6,45,20860756,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.66606255844891,"sparsified","quantile_8",800,0.125,3,"",0.200000000000045,0.929095945902769,0.981765208527283,0.94047846672883,0.950446540386294,1,0.939393939393939,0.3,0.3,0.3,3.3447628749824,10,0.3,0.3,0.3,3.3447628749824,10,0.3,0.3,0.3,3.35084785208356,10,0.3,3.34679120068279,0.926050251100413,0.939393939393939,0.939393939393939,0.787301587301587,2.61311646672023,0.0243962892858807,0.0606060606060607,0,-0.487301587301587,0.733674733962555
6,45,20860756,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.66606255844891,"sparsified","equal_width_4",400,0.25,3,"",0.139999999999873,0.926883506260675,0.990281454083863,0.925307278812168,0.947490746385569,1,0.968253968253968,0.5,0.5,0.5,3.21948050501033,10,0.5,0.5,0.5,3.21948050501033,10,0.5,0.5,0.5,3.2120988444426,10,0.5,3.21701995148775,0.926050251100413,0.939393939393939,0.939393939393939,0.787301587301587,2.61311646672023,0.0214404952851555,0.0606060606060607,0.0288600288600289,-0.287301587301587,0.603903484767519
6,46,20860757,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.56479364428015,"sparsified","quantile_2",200,0.5,3,"",0.0899999999999181,0.921963506700128,0.978918182972805,0.932739445444304,0.944540378372412,0.878787878787879,0.879979923458184,0.8,0.8,0.8,2.67849066968121,10,0.8,0.8,0.8,2.67849066968121,10,0.7,0.7,0.7,2.68510997356717,10,0.766666666666667,2.68069710430986,0.971190821097854,1,0.968253968253968,0.8,2.26121323257654,-0.0266504427254417,-0.121212121212121,-0.0882740447957839,-0.0333333333333334,0.419483871733323
6,46,20860757,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.56479364428015,"sparsified","quantile_4",400,0.25,3,"",0.139999999999873,0.917025827818205,0.988248470198802,0.914022552610692,0.939765616875899,1,0.968253968253968,0.4,0.4,0.4,2.92072934325323,10,0.4,0.4,0.4,2.92072934325323,10,0.4,0.4,0.4,2.90340672170473,10,0.4,2.91495513607039,0.971190821097854,1,0.968253968253968,0.8,2.26121323257654,-0.0314252042219546,0,0,-0.4,0.653741903493854
6,46,20860757,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.56479364428015,"sparsified","quantile_8",800,0.125,3,"",0.25,0.932857387680036,0.975047842663066,0.934086773282293,0.947330667875132,0.939393939393939,1,0.4,0.4,0.4,3.10414285884524,10,0.4,0.4,0.4,3.10414285884524,10,0.363636363636364,0.4,0.380952380952381,3.09771562711573,11,0.393650793650794,3.10200044826873,0.971190821097854,1,0.968253968253968,0.8,2.26121323257654,-0.0238601532227223,-0.0606060606060607,0.0317460317460317,-0.406349206349206,0.840787215692196
6,46,20860757,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.56479364428015,"sparsified","equal_width_4",400,0.25,3,"",0.1400000000001,0.943933005743772,0.975427711375067,0.953116025953804,0.957492247690881,1,1,0.3,0.3,0.3,3.04754388323198,10,0.3,0.3,0.3,3.04754388323198,10,0.3,0.3,0.3,3.05286151848896,10,0.3,3.04931642831764,0.971190821097854,1,0.968253968253968,0.8,2.26121323257654,-0.013698573406973,0,0.0317460317460317,-0.5,0.788103195741098
6,47,20860758,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78321143457821,"sparsified","quantile_2",200,0.5,3,"",0.139999999999873,0.950501066244094,0.977977458319333,0.963929207811254,0.96413591079156,1,1,0.6,0.6,0.6,2.94242421818904,10,0.6,0.6,0.6,2.94242421818904,10,0.6,0.6,0.6,2.96131901097593,10,0.6,2.94872248245134,0.882990979044891,1,0.91304347826087,0.7,2.75303590308871,0.0811449317466696,0,0.0869565217391305,-0.1,0.195686579362623
6,47,20860758,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78321143457821,"sparsified","quantile_4",400,0.25,3,"",0.150000000000091,0.955603790916178,0.9903926179941,0.951348803639907,0.965781737516728,1,0.968253968253968,0.6,0.6,0.6,2.95195287761134,10,0.6,0.6,0.6,2.95195287761134,10,0.6,0.6,0.6,2.97550429978424,10,0.6,2.95980335166897,0.882990979044891,1,0.91304347826087,0.7,2.75303590308871,0.0827907584718377,0,0.0552104899930987,-0.1,0.206767448580261
6,47,20860758,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78321143457821,"sparsified","quantile_8",800,0.125,3,"",0.349999999999909,0.914225083892381,0.989162645976972,0.908570235126384,0.937319321665246,0.939393939393939,0.939393939393939,0.5,0.5,0.5,3.36344683442182,10,0.5,0.5,0.5,3.36344683442182,10,0.454545454545455,0.5,0.476190476190476,3.36231947632643,11,0.492063492063492,3.36307104839002,0.882990979044891,1,0.91304347826087,0.7,2.75303590308871,0.0543283426203549,-0.0606060606060607,0.0263504611330698,-0.207936507936508,0.61003514530131
6,47,20860758,100,100,"n=100, p=100","ar1_rho_0.5",10,3,1.78321143457821,"sparsified","equal_width_4",400,0.25,3,"",0.220000000000027,0.908700713080617,0.993145756433527,0.904864206698124,0.935570225404089,1,0.939393939393939,0.4,0.4,0.4,3.33358839824151,10,0.4,0.4,0.4,3.33358839824151,10,0.4,0.4,0.4,3.32855644592068,10,0.4,3.33191108080124,0.882990979044891,1,0.91304347826087,0.7,2.75303590308871,0.0525792463591985,0,0.0263504611330698,-0.3,0.578875177712526
