"path_specification","n","p","dimension","correlation","scheme","metric","replications","mean","sd","se","ci_lower","ci_upper"
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","mean_support_f1",100,0.24335367654341,0.0742692424471215,0.00742692424471215,0.228796905023774,0.257910448063046
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","mean_rmse",100,5.37033248099331,0.425168084768291,0.0425168084768291,5.28699953637872,5.45366542560789
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","f1_lasso",100,0.2435,0.0740785141766913,0.00740785141766913,0.228980611221368,0.258019388778632
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","f1_lar",100,0.243,0.0745423749055908,0.00745423749055908,0.228389694518504,0.257610305481496
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","f1_glmnet",100,0.24356102963023,0.074757655424098,0.0074757655424098,0.228908529167107,0.258213530093353
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","rmse_lasso",100,5.37080251152502,0.424999296735318,0.0424999296735318,5.2875026493649,5.45410237368515
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","rmse_lar",100,5.37081440057957,0.425024289814512,0.0425024289814512,5.28750963977593,5.45411916138322
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","rmse_glmnet",100,5.36938053087533,0.42550115137763,0.042550115137763,5.28598230520531,5.45277875654534
"primary_controlled",100,200,"n=100, p=200","independent","quantile_8","elapsed_seconds",100,1.34819999999999,0.193293517321185,0.0193293517321185,1.31031447060504,1.38608552939494
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","mean_entry_tau",100,0.92482492983033,0.0190582205103167,0.00190582205103167,0.921089518610308,0.928560341050353
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","mean_jaccard_s",100,0.979915223665224,0.0332302230033945,0.00332302230033945,0.973402099956558,0.986428347373889
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","mean_jaccard_2s",100,0.97097996822614,0.0272488427076849,0.00272488427076849,0.965639195055433,0.976320741396846
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","mean_support_f1",100,0.337751375271228,0.082987607026489,0.0082987607026489,0.321485804294036,0.35401694624842
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","mean_rmse",100,5.27881864454297,0.432152563474233,0.0432152563474233,5.19411674210202,5.36352054698392
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","f1_lasso",100,0.338,0.0844231764817738,0.00844231764817738,0.321453057409572,0.354546942590428
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","f1_lar",100,0.338,0.0832181021488265,0.00832181021488265,0.32168925197883,0.35431074802117
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","f1_glmnet",100,0.337254125813683,0.0820537965675582,0.00820537965675582,0.321171581686442,0.353336669940925
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","rmse_lasso",100,5.27874929068818,0.432240312247523,0.0432240312247523,5.19403018948766,5.36346839188869
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","rmse_lar",100,5.27895750329409,0.432146664898608,0.0432146664898608,5.19425675697396,5.36365824961421
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","rmse_glmnet",100,5.27874913964665,0.4320965023063,0.04320965023063,5.19405822519462,5.36344005409869
"primary_controlled",100,200,"n=100, p=200","independent","equal_width_4","elapsed_seconds",100,0.843100000000018,0.154512560373356,0.0154512560373356,0.81281553816684,0.873384461833195
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","mean_entry_tau",100,0.897528681499518,0.0248123669853904,0.00248123669853904,0.892665457570381,0.902391905428654
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","mean_jaccard_s",100,0.986298387602735,0.0238629118247388,0.00238629118247388,0.981621256885087,0.990975518320384
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","mean_jaccard_2s",100,0.969550148324397,0.0310567300780169,0.00310567300780169,0.963463029229105,0.975637267419688
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","mean_support_f1",100,0.541978513356562,0.0892462534803758,0.00892462534803758,0.524486247674408,0.559470779038716
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","mean_rmse",100,4.44895689890715,0.412439869642736,0.0412439869642736,4.36811868445717,4.52979511335712
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","f1_lasso",100,0.542,0.090375199959263,0.0090375199959263,0.524286460807984,0.559713539192016
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","f1_lar",100,0.542,0.090375199959263,0.0090375199959263,0.524286460807984,0.559713539192016
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","f1_glmnet",100,0.541935540069686,0.0875325691913513,0.00875325691913513,0.524779156508182,0.559091923631191
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","rmse_lasso",100,4.44164456853418,0.412437595479061,0.0412437595479061,4.36080679982029,4.52248233724808
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","rmse_lar",100,4.44293146877317,0.412724021009778,0.0412724021009778,4.36203756065526,4.52382537689109
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","rmse_glmnet",100,4.46229465941409,0.412812509869084,0.0412812509869084,4.38138340747974,4.54320591134843
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","original","elapsed_seconds",100,0.386599999999962,0.182032409146831,0.0182032409146831,0.350921647807183,0.422278352192741
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","mean_entry_tau",100,0.907755821252357,0.0191866442591891,0.00191866442591891,0.903995238977556,0.911516403527158
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","mean_jaccard_s",100,0.987528703180877,0.0205027003959421,0.00205027003959421,0.983510173903272,0.991547232458482
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","mean_jaccard_2s",100,0.968991714950875,0.0301062302828102,0.00301062302828102,0.963090893815445,0.974892536086306
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","mean_support_f1",100,0.456351020536783,0.0795381842548684,0.00795381842548684,0.440761536422829,0.471940504650738
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","mean_rmse",100,4.76277749535661,0.38736806266041,0.038736806266041,4.68685335507516,4.83870163563805
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","f1_lasso",100,0.4565,0.0802945964696394,0.00802945964696393,0.440762259091951,0.472237740908049
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","f1_lar",100,0.456,0.0804909179894718,0.00804909179894718,0.440223780074064,0.471776219925936
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","f1_glmnet",100,0.45655306161035,0.0786071064004997,0.00786071064004997,0.441146068755852,0.471960054464848
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","rmse_lasso",100,4.75920666967267,0.387967714336191,0.0387967714336191,4.68316499766277,4.83524834168256
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","rmse_lar",100,4.7594846685816,0.388322964117543,0.0388322964117543,4.68337336761456,4.83559596954864
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","rmse_glmnet",100,4.76964114781555,0.386193181214791,0.0386193181214791,4.69394728429745,4.84533501133365
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","elapsed_seconds",100,0.523899999999994,0.25570617212857,0.025570617212857,0.473781590262794,0.574018409737194
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","mean_entry_tau",100,0.926786638016967,0.0204251461878196,0.00204251461878196,0.922783309364155,0.93078996666978
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","mean_jaccard_s",100,0.983100131752306,0.0257059073605742,0.00257059073605742,0.978061773909633,0.988138489594978
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","mean_jaccard_2s",100,0.977422765046134,0.0243403501168456,0.00243403501168456,0.972652056423232,0.982193473669036
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","mean_support_f1",100,0.339920282286987,0.0834449160658407,0.00834449160658407,0.323565078738082,0.356275485835892
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","mean_rmse",100,5.06470309467897,0.391028592525202,0.0391028592525202,4.98806149054403,5.14134469881391
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","f1_lasso",100,0.34,0.0843872746402686,0.00843872746402686,0.323460094170507,0.356539905829493
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","f1_lar",100,0.34,0.0840874965182522,0.00840874965182522,0.323518850682423,0.356481149317577
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","f1_glmnet",100,0.33976084686096,0.0826175570907777,0.00826175570907777,0.323567805671168,0.355953888050753
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","rmse_lasso",100,5.06367455556266,0.390617038380347,0.0390617038380347,4.98711361604011,5.14023549508521
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","rmse_lar",100,5.06403281939519,0.390921729156222,0.0390921729156222,4.98741216048057,5.14065347830981
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","rmse_glmnet",100,5.06640190907905,0.391606489612049,0.0391606489612049,4.98964703711509,5.14315678104301
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","elapsed_seconds",100,0.765199999999968,0.342042232610114,0.0342042232610114,0.698159722408386,0.83224027759155
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","mean_entry_tau",100,0.927206259631634,0.0206458398857367,0.00206458398857367,0.923159675014029,0.931252844249238
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","mean_jaccard_s",100,0.984675010979359,0.0249316280287422,0.00249316280287422,0.979788411885725,0.989561610072992
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","mean_jaccard_2s",100,0.972132901551506,0.030674916287998,0.0030674916287998,0.966120617959059,0.978145185143954
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","mean_support_f1",100,0.248782664993669,0.0833419793828833,0.00833419793828833,0.232447637034624,0.265117692952714
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","mean_rmse",100,5.26476703766933,0.40224344038066,0.040224344038066,5.18592732335472,5.34360675198394
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","f1_lasso",100,0.249,0.0834786611577286,0.00834786611577286,0.232638182413085,0.265361817586915
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","f1_lar",100,0.249,0.0834786611577286,0.00834786611577286,0.232638182413085,0.265361817586915
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","f1_glmnet",100,0.248347994981007,0.0833377396317137,0.00833377396317137,0.232013798013191,0.264682191948823
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","rmse_lasso",100,5.26479054059271,0.402230123100833,0.0402230123100833,5.18595343646495,5.34362764472048
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","rmse_lar",100,5.26478765971844,0.402225890279398,0.0402225890279398,5.18595138522368,5.3436239342132
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","rmse_glmnet",100,5.26472291269684,0.402283493843301,0.0402283493843301,5.18587534790356,5.34357047749013
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","elapsed_seconds",100,1.30740000000003,0.545098675155804,0.0545098675155804,1.20056065966949,1.41423934033056
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","mean_entry_tau",100,0.922437531254762,0.019231050105214,0.0019231050105214,0.91866824543414,0.926206817075384
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","mean_jaccard_s",100,0.983913670870193,0.0229412130948855,0.00229412130948855,0.979417193103595,0.98841014863679
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","mean_jaccard_2s",100,0.973598831684481,0.0294348755597044,0.00294348755597044,0.967829596074779,0.979368067294183
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","mean_support_f1",100,0.30889721704526,0.0887570790095221,0.00887570790095222,0.291500829559394,0.326293604531126
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","mean_rmse",100,5.16894315480206,0.393994492188836,0.0393994492188836,5.09172023433305,5.24616607527107
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","f1_lasso",100,0.309,0.0891542755479783,0.00891542755479783,0.291525761992596,0.326474238007404
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","f1_lar",100,0.3095,0.0886757229369112,0.00886757229369112,0.292119558304365,0.326880441695635
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","f1_glmnet",100,0.30819165113578,0.0890368264792146,0.00890368264792146,0.290740433145854,0.325642869125707
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","rmse_lasso",100,5.16850391440201,0.39393179564954,0.039393179564954,5.0912932824547,5.24571454634932
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","rmse_lar",100,5.16873199337817,0.393816242898146,0.0393816242898146,5.09154400977014,5.24591997698621
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","rmse_glmnet",100,5.169593556626,0.394262796970683,0.0394262796970683,5.09231804841975,5.24686906483226
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","elapsed_seconds",100,0.770900000000029,0.336533411972367,0.0336533411972367,0.704939451253445,0.836860548746613
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","mean_entry_tau",100,0.813646336735134,0.0338706179537111,0.00338706179537111,0.807007695616206,0.820284977854061
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","mean_jaccard_s",100,0.914468606755563,0.0684924950864457,0.00684924950864457,0.90104407771862,0.927893135792507
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","mean_jaccard_2s",100,0.820007259257235,0.0661095323675866,0.00661095323675866,0.807049790913188,0.832964727601282
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","mean_support_f1",100,0.340064459930314,0.0796222238980779,0.00796222238980779,0.32445850404629,0.355670415814337
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","mean_rmse",100,3.95282126964305,0.548032292182995,0.0548032292182995,3.84540694037519,4.06023559891092
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","f1_lasso",100,0.3405,0.0812450464690468,0.00812450464690468,0.324575970892067,0.356424029107933
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","f1_lar",100,0.337,0.0818411864404457,0.00818411864404458,0.320959127457673,0.353040872542327
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","f1_glmnet",100,0.342693379790941,0.0820103119969163,0.00820103119969163,0.326619358639545,0.358767400942336
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","rmse_lasso",100,3.92457786237766,0.544614191968956,0.0544614191968956,3.81783348075175,4.03132224400358
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","rmse_lar",100,3.97180697134211,0.55319888693316,0.055319888693316,3.86337998950321,4.08023395318101
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","rmse_glmnet",100,3.96207897520939,0.549180487891142,0.0549180487891142,3.85443959958273,4.06971835083605
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","original","elapsed_seconds",100,0.272499999999982,0.136199311764984,0.0136199311764984,0.245804934894045,0.299195065105919
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","mean_entry_tau",100,0.838010566725566,0.0295601307983517,0.00295601307983517,0.832216781089089,0.843804352362043
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","mean_jaccard_s",100,0.948868812347073,0.0497152935254542,0.00497152935254542,0.939124614816084,0.958613009878062
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","mean_jaccard_2s",100,0.860059781094732,0.06064335551435,0.006064335551435,0.848173683413919,0.871945878775544
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","mean_support_f1",100,0.291400309717383,0.0799147062791006,0.00799147062791006,0.275737027286679,0.307063592148087
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","mean_rmse",100,4.35046200892307,0.56371095253328,0.056371095253328,4.23997466222655,4.46094935561959
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","f1_lasso",100,0.292,0.0812528165789975,0.00812528165789974,0.276074447950516,0.307925552049483
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","f1_lar",100,0.29,0.080403025220737,0.0080403025220737,0.274241007056736,0.305758992943264
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","f1_glmnet",100,0.292200929152149,0.0804389898059052,0.00804389898059052,0.276434887150191,0.307966971154106
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","rmse_lasso",100,4.33479031613287,0.562748870432507,0.0562748870432507,4.2244915375281,4.44508909473764
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","rmse_lar",100,4.36233291255062,0.566169361329717,0.0566169361329717,4.25136371772999,4.47330210737124
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","rmse_glmnet",100,4.35426279808572,0.564357331407977,0.0564357331407977,4.24364876112976,4.46487683504168
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","elapsed_seconds",100,0.383700000000017,0.1949237354102,0.01949237354102,0.345494947859618,0.421905052140416
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","mean_entry_tau",100,0.886700193120581,0.0268774013184527,0.00268774013184527,0.881432222462164,0.891968163778998
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","mean_jaccard_s",100,0.967017378756509,0.0418408580599064,0.00418408580599064,0.958816570576768,0.975218186936251
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","mean_jaccard_2s",100,0.920674655235127,0.0505468249130709,0.00505468249130709,0.910767477552165,0.930581832918089
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","mean_support_f1",100,0.228575124472175,0.0822297989850172,0.00822297989850172,0.212458083871112,0.244692165073238
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","mean_rmse",100,4.66360804760133,0.618619884760122,0.0618619884760122,4.54235855018835,4.78485754501432
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","f1_lasso",100,0.2275,0.0829917240610548,0.00829917240610548,0.211233622084033,0.243766377915967
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","f1_lar",100,0.229,0.082321125337107,0.0082321125337107,0.212865059433927,0.245134940566073
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","f1_glmnet",100,0.229225373416525,0.0832540773231927,0.00832540773231927,0.212907574261179,0.245543172571871
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","rmse_lasso",100,4.6605133469562,0.617964552993606,0.0617964552993606,4.53939229456945,4.78163439934295
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","rmse_lar",100,4.66387808683948,0.619861817730316,0.0619861817730316,4.54238517056434,4.78537100311462
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","rmse_glmnet",100,4.66643270900832,0.618197191318228,0.0618197191318228,4.54526605950994,4.78759935850669
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","elapsed_seconds",100,0.532699999999977,0.2700649192436,0.02700649192436,0.479767275828232,0.585632724171723
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","mean_entry_tau",100,0.90736823912055,0.0197105294090583,0.00197105294090583,0.903504975356375,0.911231502884726
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","mean_jaccard_s",100,0.972817303469477,0.0325971026808653,0.00325971026808653,0.966428271344028,0.979206335594927
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","mean_jaccard_2s",100,0.943377146566545,0.0428398939946403,0.00428398939946403,0.934980527343595,0.951773765789494
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","mean_support_f1",100,0.190157321124706,0.073754050085428,0.0073754050085428,0.175701527307962,0.20461311494145
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","mean_rmse",100,5.02711556347021,0.673432179251562,0.0673432179251562,4.89512285633691,5.15910827060352
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","f1_lasso",100,0.19,0.0748736309127626,0.00748736309127626,0.175324768341099,0.204675231658901
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","f1_lar",100,0.189,0.0740529431139532,0.00740529431139532,0.174485623149665,0.203514376850335
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","f1_glmnet",100,0.191471963374119,0.0739506918324788,0.00739506918324788,0.176977627774953,0.205966298973285
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","rmse_lasso",100,5.02432805322055,0.672579080450329,0.0672579080450329,4.89250255345228,5.15615355298881
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","rmse_lar",100,5.02742806659795,0.673845072601461,0.0673845072601461,4.89535443236806,5.15950170082784
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","rmse_glmnet",100,5.02959057059214,0.673988365943169,0.0673988365943169,4.89748885086728,5.161692290317
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","elapsed_seconds",100,0.858300000000017,0.407805298661168,0.0407805298661168,0.778370161462429,0.938229838537606
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","mean_entry_tau",100,0.881444016803735,0.0256520545995476,0.00256520545995476,0.876416214102223,0.886471819505246
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","mean_jaccard_s",100,0.974848798544451,0.0336982010481467,0.00336982010481467,0.968243951139014,0.981453645949887
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","mean_jaccard_2s",100,0.932226637925502,0.0432123976082543,0.00432123976082543,0.923757007994284,0.94069626785672
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","mean_support_f1",100,0.210883414814215,0.0817985882435847,0.00817985882435847,0.194850891518472,0.226915938109957
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","mean_rmse",100,4.88408517455878,0.663296627029076,0.0663296627029076,4.75407903566108,5.01409131345648
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","f1_lasso",100,0.2085,0.0841040120831631,0.00841040120831631,0.1920156136317,0.2249843863683
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","f1_lar",100,0.2095,0.0833924033068536,0.00833924033068536,0.193155088951857,0.225844911048143
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","f1_glmnet",100,0.214650244442644,0.080207264978529,0.0080207264978529,0.198929620506852,0.230370868378435
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","rmse_lasso",100,4.88062409905604,0.661909483110668,0.0661909483110668,4.75088984036635,5.01035835774573
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","rmse_lar",100,4.88372897632326,0.663930936146392,0.0663930936146392,4.75359851283857,5.01385943980795
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","rmse_glmnet",100,4.88790244829703,0.664253247966728,0.0664253247966728,4.75770881169555,5.01809608489851
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","elapsed_seconds",100,0.544099999999999,0.272137424434366,0.0272137424434366,0.490761064810863,0.597438935189134
"primary_controlled",100,200,"n=100, p=200","block","original","mean_entry_tau",100,0.844029176910329,0.0306327717154052,0.00306327717154052,0.83802515365411,0.850033200166548
"primary_controlled",100,200,"n=100, p=200","block","original","mean_jaccard_s",100,0.955700944224857,0.0529632482710519,0.00529632482710519,0.945320147563731,0.966081740885983
"primary_controlled",100,200,"n=100, p=200","block","original","mean_jaccard_2s",100,0.86865989091605,0.0580161332201811,0.00580161332201811,0.857288728804894,0.880031053027206
"primary_controlled",100,200,"n=100, p=200","block","original","mean_support_f1",100,0.37302854081697,0.0901453945768958,0.00901453945768958,0.355360043479898,0.390697038154041
"primary_controlled",100,200,"n=100, p=200","block","original","mean_rmse",100,3.94923254437725,0.500352688995339,0.0500352688995339,3.85116341733417,4.04730167142034
"primary_controlled",100,200,"n=100, p=200","block","original","f1_lasso",100,0.374,0.0905873092991541,0.00905873092991541,0.356244887377366,0.391755112622634
"primary_controlled",100,200,"n=100, p=200","block","original","f1_lar",100,0.3695,0.0904240850189547,0.00904240850189547,0.351776879336285,0.387223120663715
"primary_controlled",100,200,"n=100, p=200","block","original","f1_glmnet",100,0.375585622450909,0.0912608009324684,0.00912608009324684,0.357698505468145,0.393472739433673
"primary_controlled",100,200,"n=100, p=200","block","original","rmse_lasso",100,3.93523740927025,0.499621006079626,0.0499621006079626,3.83731169207865,4.03316312646186
"primary_controlled",100,200,"n=100, p=200","block","original","rmse_lar",100,3.95309564677228,0.500976297966902,0.0500976297966902,3.85490429237077,4.05128700117379
"primary_controlled",100,200,"n=100, p=200","block","original","rmse_glmnet",100,3.95936457708922,0.502046882127284,0.0502046882127284,3.86096338819228,4.05776576598617
"primary_controlled",100,200,"n=100, p=200","block","original","elapsed_seconds",100,0.192999999999984,0.035689457459275,0.0035689457459275,0.186004866337966,0.199995133662002
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","mean_entry_tau",100,0.850707236072579,0.0288124209123116,0.00288124209123116,0.845060001573766,0.856354470571393
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","mean_jaccard_s",100,0.959189331200201,0.0499437099986646,0.00499437099986646,0.949400364040463,0.968978298359939
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","mean_jaccard_2s",100,0.87982303784346,0.0625865322019807,0.00625865322019807,0.867556077531871,0.892089998155048
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","mean_support_f1",100,0.310113433991483,0.0775921716710433,0.00775921716710433,0.294905368343958,0.325321499639007
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","mean_rmse",100,4.35188760118671,0.547181010288608,0.0547181010288608,4.24464012317014,4.45913507920328
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","f1_lasso",100,0.311,0.0783607302186755,0.00783607302186755,0.29564129687714,0.32635870312286
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","f1_lar",100,0.3075,0.0789370673768706,0.00789370673768706,0.292028334794133,0.322971665205867
"primary_controlled",100,200,"n=100, p=200","block","quantile_2","f1_glmnet",100,0.311840301974448,0.0773723846790363,0.00773723846790363,0.296675314577357,0.327005289371539
