"path_specification","n","p","dimension","correlation","scheme","metric","replications","mean","sd","se","ci_lower","ci_upper"
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_4","delta_mean_jaccard_s",100,-0.00111111111111111,0.0295242232847648,0.00295242232847648,-0.00689785887492501,0.00467563665270279
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_4","delta_mean_jaccard_2s",100,-0.00121212121212122,0.0298154841117806,0.00298154841117806,-0.00705595609803022,0.00463171367378779
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_4","delta_mean_support_f1",100,-0.138242424242424,0.144589035492934,0.0144589035492934,-0.166581875199039,-0.109902973285809
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_4","delta_mean_rmse",100,0.424556094050403,0.188443439316196,0.0188443439316196,0.387621179944428,0.461491008156377
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","delta_mean_entry_tau",100,0.000308356094524259,0.00930437802400445,0.000930437802400445,-0.00151530199818061,0.00213201418722913
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","delta_mean_jaccard_s",100,-0.00694444444444444,0.0356156111078115,0.00356156111078115,-0.0139251042215755,3.62153326866075e-05
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","delta_mean_jaccard_2s",100,-0.00292929292929293,0.0345252573610994,0.00345252573610994,-0.00969624337206841,0.00383765751348254
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","delta_mean_support_f1",100,-0.245375291375291,0.163922409933601,0.0163922409933601,-0.277504083722277,-0.213246499028306
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","delta_mean_rmse",100,0.648031246336655,0.211213462769771,0.0211213462769771,0.60663340763378,0.68942908503953
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","delta_mean_entry_tau",100,0.000450842975124419,0.00960370453728277,0.000960370453728277,-0.001431483114183,0.00233316906443184
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","delta_mean_jaccard_s",100,-0.00936507936507936,0.0449010535366065,0.00449010535366065,-0.0181656858582542,-0.000564472871904495
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","delta_mean_jaccard_2s",100,-0.00111111111111112,0.0310553485612415,0.00310553485612415,-0.00719795942911444,0.00497573720689222
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","delta_mean_support_f1",100,-0.196040404040404,0.149479484194691,0.0149479484194691,-0.225338382942564,-0.166742425138244
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","delta_mean_rmse",100,0.601845235143345,0.217891305463066,0.0217891305463066,0.559138539272584,0.644551931014106
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_entry_tau",100,0.0120840362533661,0.0269990020541064,0.00269990020541064,0.00679223185076124,0.017375840655971
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_jaccard_s",100,0.00150793650793651,0.0717236436398728,0.00717236436398728,-0.0125498976454786,0.0155657706613516
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_jaccard_2s",100,-0.0045997890997891,0.108785982927389,0.0108785982927389,-0.0259218417535574,0.0167222635539792
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_support_f1",100,-0.0845252525252525,0.158587507960517,0.0158587507960517,-0.115608404085514,-0.0534421009649911
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","delta_mean_rmse",100,0.213586741852547,0.163946076723101,0.0163946076723101,0.181453310814819,0.245720172890274
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_entry_tau",100,0.0157660353390492,0.0279727198520483,0.00279727198520483,0.0102833822480477,0.0212486884300507
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_jaccard_s",100,-0.00071428571428571,0.0699761022308857,0.00699761022308857,-0.0144296017515393,0.0130010303229679
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_jaccard_2s",100,0.0336880341880342,0.0889795213581234,0.00889795213581234,0.016248048001842,0.0511280203742264
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_support_f1",100,-0.166767676767677,0.173281286445183,0.0173281286445183,-0.200730808910933,-0.132804544624421
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","delta_mean_rmse",100,0.389516051180488,0.226086359448216,0.0226086359448216,0.345203124728638,0.433828977632339
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_entry_tau",100,0.0188307021854838,0.0259364454925581,0.00259364454925581,0.0137471588689424,0.0239142455020252
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_jaccard_s",100,-0.00182539682539682,0.0708414309469688,0.00708414309469689,-0.0157103172910027,0.0120595236402091
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_jaccard_2s",100,0.0335870240870241,0.0914191233793027,0.00914191233793027,0.0156688759046807,0.0515051722693674
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_support_f1",100,-0.217252525252525,0.207527110182959,0.0207527110182959,-0.257927838848385,-0.176577211656665
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","delta_mean_rmse",100,0.581541167814344,0.283210445119711,0.0283210445119711,0.526031920570881,0.637050415057808
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_entry_tau",100,0.0156778037669687,0.0265863964403025,0.00265863964403025,0.0104668700646694,0.020888737469268
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_jaccard_s",100,-0.000396825396825393,0.072549898256529,0.0072549898256529,-0.0146166054551051,0.0138229546614543
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_jaccard_2s",100,0.0361122766122766,0.0909167786614207,0.00909167786614207,0.0182925879946381,0.0539319652299151
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_support_f1",100,-0.23340404040404,0.208380603851469,0.0208380603851469,-0.274246638758928,-0.192561442049153
"primary_controlled",100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","delta_mean_rmse",100,0.553222617170052,0.272685877542428,0.0272685877542428,0.499776185171736,0.606669049168368
"primary_controlled",100,20,"n=100, p=20","block","quantile_2","delta_mean_entry_tau",100,0.00771885844485981,0.0261074497316572,0.00261074497316572,0.002601798297455,0.0128359185922646
"primary_controlled",100,20,"n=100, p=20","block","quantile_2","delta_mean_jaccard_s",100,-0.00142857142857143,0.0472754963213806,0.00472754963213806,-0.010694568707562,0.00783742585041917
"primary_controlled",100,20,"n=100, p=20","block","quantile_2","delta_mean_jaccard_2s",100,0.00550699300699301,0.0774596171627873,0.00774596171627873,-0.0096750919569133,0.0206890779708993
"primary_controlled",100,20,"n=100, p=20","block","quantile_2","delta_mean_support_f1",100,-0.0961616161616162,0.165087452905856,0.0165087452905856,-0.128518756931164,-0.0638044753920683
"primary_controlled",100,20,"n=100, p=20","block","quantile_2","delta_mean_rmse",100,0.252167247857353,0.243752714299155,0.0243752714299155,0.204391715854719,0.299942779859987
"primary_controlled",100,20,"n=100, p=20","block","quantile_4","delta_mean_entry_tau",100,0.00856243754190324,0.022697869425828,0.0022697869425828,0.00411365513444096,0.0130112199493655
"primary_controlled",100,20,"n=100, p=20","block","quantile_4","delta_mean_jaccard_s",100,-0.00555555555555555,0.0507181878907024,0.00507181878907024,-0.0154963203821332,0.00438520927102212
"primary_controlled",100,20,"n=100, p=20","block","quantile_4","delta_mean_jaccard_2s",100,0.012020202020202,0.0667136073160388,0.00667136073160388,-0.00105566501374158,0.0250960690541456
"primary_controlled",100,20,"n=100, p=20","block","quantile_4","delta_mean_support_f1",100,-0.20740404040404,0.201907940188742,0.0201907940188742,-0.246977996681034,-0.167830084127047
"primary_controlled",100,20,"n=100, p=20","block","quantile_4","delta_mean_rmse",100,0.3973380958755,0.279934356685597,0.0279934356685597,0.342470961965123,0.452205229785877
"primary_controlled",100,20,"n=100, p=20","block","quantile_8","delta_mean_entry_tau",100,0.00962841858258316,0.0215195471863788,0.00215195471863788,0.00541058733405292,0.0138462498311134
"primary_controlled",100,20,"n=100, p=20","block","quantile_8","delta_mean_jaccard_s",100,-0.00476190476190476,0.0385190999432831,0.00385190999432831,-0.0123116483507883,0.00278783882697874
"primary_controlled",100,20,"n=100, p=20","block","quantile_8","delta_mean_jaccard_2s",100,0.0173737373737374,0.0619705345363717,0.00619705345363717,0.00522751260460852,0.0295199621428662
"primary_controlled",100,20,"n=100, p=20","block","quantile_8","delta_mean_support_f1",100,-0.266585858585859,0.200218868409114,0.0200218868409114,-0.305828756794045,-0.227342960377672
"primary_controlled",100,20,"n=100, p=20","block","quantile_8","delta_mean_rmse",100,0.627979494129974,0.297371771533047,0.0297371771533047,0.569694626909497,0.686264361350451
"primary_controlled",100,20,"n=100, p=20","block","equal_width_4","delta_mean_entry_tau",100,0.00303050563171176,0.0261672149982598,0.00261672149982598,-0.00209826850794715,0.00815927977137067
"primary_controlled",100,20,"n=100, p=20","block","equal_width_4","delta_mean_jaccard_s",100,-0.000317460317460315,0.0459589855807828,0.00459589855807828,-0.00932542149129374,0.0086905008563731
"primary_controlled",100,20,"n=100, p=20","block","equal_width_4","delta_mean_jaccard_2s",100,-0.00635392385392385,0.090277754351565,0.0090277754351565,-0.0240483637068306,0.0113405159989829
"primary_controlled",100,20,"n=100, p=20","block","equal_width_4","delta_mean_support_f1",100,-0.285131313131313,0.199237858620449,0.0199237858620449,-0.324181933420921,-0.246080692841705
"primary_controlled",100,20,"n=100, p=20","block","equal_width_4","delta_mean_rmse",100,0.601531174964262,0.331645916749749,0.0331645916749749,0.536528575281311,0.666533774647213
"primary_controlled",100,100,"n=100, p=100","independent","quantile_2","delta_mean_entry_tau",100,-0.0137678348996042,0.0257194621278421,0.00257194621278421,-0.0188088494766613,-0.00872682032254714
"primary_controlled",100,100,"n=100, p=100","independent","quantile_2","delta_mean_jaccard_s",100,-0.0073970473970474,0.0342819942288287,0.00342819942288287,-0.0141163182658978,-0.000677776528196969
"primary_controlled",100,100,"n=100, p=100","independent","quantile_2","delta_mean_jaccard_2s",100,-0.00300897170462388,0.0249987575617499,0.00249987575617499,-0.00790872818672686,0.0018907847774791
"primary_controlled",100,100,"n=100, p=100","independent","quantile_2","delta_mean_support_f1",100,-0.076802371541502,0.0857094577716387,0.00857094577716387,-0.0936014252647432,-0.0600033178182608
"primary_controlled",100,100,"n=100, p=100","independent","quantile_2","delta_mean_rmse",100,0.317218237356626,0.180062042933426,0.0180062042933426,0.281926076941674,0.352510397771577
"primary_controlled",100,100,"n=100, p=100","independent","quantile_4","delta_mean_entry_tau",100,-0.0105608255272016,0.0267361143204944,0.00267361143204944,-0.0158011039340185,-0.00532054712038468
"primary_controlled",100,100,"n=100, p=100","independent","quantile_4","delta_mean_jaccard_s",100,-0.0109324009324009,0.0361760590909301,0.00361760590909301,-0.0180229085142232,-0.00384189335057863
"primary_controlled",100,100,"n=100, p=100","independent","quantile_4","delta_mean_jaccard_2s",100,-0.00594516594516595,0.0242045670842528,0.00242045670842528,-0.0106892610936795,-0.00120107079665239
"primary_controlled",100,100,"n=100, p=100","independent","quantile_4","delta_mean_support_f1",100,-0.225207854946985,0.12896264190604,0.012896264190604,-0.250484532760569,-0.199931177133402
"primary_controlled",100,100,"n=100, p=100","independent","quantile_4","delta_mean_rmse",100,0.588130095273506,0.210484192537572,0.0210484192537572,0.546875193536142,0.629384997010871
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","delta_mean_entry_tau",100,-0.00393361567928396,0.0238481952104924,0.00238481952104924,-0.00860786194054046,0.000740630581972553
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","delta_mean_jaccard_s",100,-0.0172183372183372,0.0405235110253415,0.00405235110253415,-0.0251609453793042,-0.00927572905737028
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","delta_mean_jaccard_2s",100,-0.00799799234581844,0.0269466916684943,0.00269466916684943,-0.0132795439128433,-0.00271644077879355
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","delta_mean_support_f1",100,-0.377114624505929,0.140243145118234,0.0140243145118234,-0.404602280949103,-0.349626968062755
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","delta_mean_rmse",100,0.839970333236654,0.232539213493675,0.0232539213493675,0.794392647391893,0.885548019081414
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","delta_mean_entry_tau",100,-0.0112628751679151,0.0255265920139531,0.00255265920139531,-0.0162660872026499,-0.00625966313318031
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","delta_mean_jaccard_s",100,-0.0142424242424243,0.0368304055927957,0.00368304055927957,-0.0214611837386122,-0.0070236647462363
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","delta_mean_jaccard_2s",100,-0.010262877219399,0.0329732428091777,0.00329732428091777,-0.0167256328099978,-0.00380012162880013
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","delta_mean_support_f1",100,-0.260083694083694,0.132169676844253,0.0132169676844253,-0.285988950745168,-0.234178437422221
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","delta_mean_rmse",100,0.74248840513495,0.224130211566399,0.0224130211566399,0.698558883667936,0.786417926601965
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","delta_mean_entry_tau",100,-0.0104588308332459,0.03377571243465,0.003377571243465,-0.0170788704704373,-0.00383879119605451
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","delta_mean_jaccard_s",100,-0.00404040404040404,0.0425169402336663,0.00425169402336663,-0.0123737243262026,0.00429291624539455
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","delta_mean_jaccard_2s",100,0.000739381391555303,0.0366459442545704,0.00366459442545704,-0.0064432236823405,0.0079219864654511
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","delta_mean_support_f1",100,-0.0771717171717172,0.0868793299200848,0.00868793299200848,-0.0942000658360538,-0.0601433685073806
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_2","delta_mean_rmse",100,0.290063822327791,0.139467206921257,0.0139467206921257,0.262728249771225,0.317399394884357
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","delta_mean_entry_tau",100,0.00155489699546134,0.028967228772284,0.0028967228772284,-0.00412267984390632,0.007232473834829
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","delta_mean_jaccard_s",100,-0.00535353535353536,0.0370636017930451,0.00370636017930451,-0.0126180013049722,0.00191093059790149
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","delta_mean_jaccard_2s",100,0.00446608946608946,0.031474171590157,0.0031474171590157,-0.00170284816558131,0.0106350270977602
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","delta_mean_support_f1",100,-0.206793650793651,0.112014169191062,0.0112014169191062,-0.228748427955099,-0.184838873632203
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_4","delta_mean_rmse",100,0.54373170379829,0.176580315515665,0.0176580315515665,0.509121961957219,0.57834144563936
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","delta_mean_entry_tau",100,0.0104204095293273,0.0286031207874151,0.00286031207874151,0.00481419785499394,0.0160266212036607
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","delta_mean_jaccard_s",100,-0.006993006993007,0.0412627769011666,0.00412627769011666,-0.0150805112656357,0.00109449727962166
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","delta_mean_jaccard_2s",100,-0.000169709517535608,0.0340984097278506,0.00340984097278506,-0.00685299782419432,0.00651357878912311
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","delta_mean_support_f1",100,-0.370042599912165,0.145137845626804,0.0145137845626804,-0.398489617655019,-0.341595582169312
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","quantile_8","delta_mean_rmse",100,0.807432786883029,0.204231532853453,0.0204231532853453,0.767403406443752,0.847462167322306
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","delta_mean_entry_tau",100,0.00103411598744767,0.0292743128925513,0.00292743128925513,-0.00470364933949239,0.00677188131438773
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","delta_mean_jaccard_s",100,-0.00406371406371407,0.0413469108145457,0.00413469108145457,-0.012167708583365,0.00404028045593689
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","delta_mean_jaccard_2s",100,0.00445165945165945,0.0324888312115903,0.00324888312115903,-0.00191615146581225,0.0108194703691312
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","delta_mean_support_f1",100,-0.271451157538114,0.124545133402143,0.0124545133402143,-0.295862003684934,-0.247040311391294
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5","equal_width_4","delta_mean_rmse",100,0.712385943039273,0.211885595153066,0.0211885595153066,0.670856366389272,0.753915519689274
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","delta_mean_entry_tau",100,0.0083405356592532,0.0389838260610095,0.00389838260610095,0.000699705751295345,0.015981365567211
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","delta_mean_jaccard_s",100,0.00578671328671328,0.0807037487539692,0.00807037487539692,-0.0100312214690647,0.0216046480424912
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","delta_mean_jaccard_2s",100,0.0309782632826111,0.0851596730962613,0.00851596730962613,0.0142869673557439,0.0476695592094783
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","delta_mean_support_f1",100,-0.0725959595959596,0.107914334301854,0.0107914334301854,-0.093747169119123,-0.0514447500727962
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_2","delta_mean_rmse",100,0.289761804837173,0.164195696122821,0.0164195696122821,0.2575794483971,0.321944161277246
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","delta_mean_entry_tau",100,0.0338309925247765,0.0396787509745982,0.00396787509745982,0.0260539573337553,0.0416080277157978
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","delta_mean_jaccard_s",100,0.0146406371406371,0.072541389896183,0.0072541389896183,0.000422524720985269,0.028858749560289
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","delta_mean_jaccard_2s",100,0.06195244610462,0.0821573915935631,0.00821573915935631,0.0458495973522816,0.0780552948569584
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","delta_mean_support_f1",100,-0.134378066378066,0.115162603748177,0.0115162603748177,-0.156949936712709,-0.111806196043424
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_4","delta_mean_rmse",100,0.469056758667087,0.184535389277748,0.0184535389277748,0.432887822368649,0.505225694965526
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","delta_mean_entry_tau",100,0.0565262995362108,0.0387326138070633,0.00387326138070633,0.0489347072300264,0.0641178918423952
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","delta_mean_jaccard_s",100,0.0149436674436674,0.0726777465018633,0.00726777465018633,0.00069882912930223,0.0291885057580327
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","delta_mean_jaccard_2s",100,0.0694331393244437,0.0910936716373832,0.00910936716373832,0.0515787796835166,0.0872874989653708
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","delta_mean_support_f1",100,-0.201580086580087,0.137605882974833,0.0137605882974833,-0.228550839643154,-0.174609333517019
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","quantile_8","delta_mean_rmse",100,0.695602141388327,0.242081756778761,0.0242081756778761,0.648154117059689,0.743050165716964
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","delta_mean_entry_tau",100,0.0372148036442525,0.0445763725566067,0.00445763725566066,0.0284778346231576,0.0459517726653474
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","delta_mean_jaccard_s",100,0.0154234654234654,0.0676547903562161,0.00676547903562161,0.00216312651364706,0.0286838043332838
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","delta_mean_jaccard_2s",100,0.0663899892378153,0.0907213896173533,0.00907213896173533,0.0486085968728141,0.0841713816028166
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","delta_mean_support_f1",100,-0.189428571428571,0.132629768195071,0.0132629768195071,-0.215424005994805,-0.163433136862337
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","delta_mean_rmse",100,0.629135025365889,0.227033675599612,0.0227033675599612,0.584636424948365,0.673633625783413
"primary_controlled",100,100,"n=100, p=100","block","quantile_2","delta_mean_entry_tau",100,-0.00819968937665736,0.0401629019517671,0.00401629019517671,-0.0160716181592037,-0.000327760594111015
"primary_controlled",100,100,"n=100, p=100","block","quantile_2","delta_mean_jaccard_s",100,0.000580808080808073,0.0610327198213381,0.00610327198213381,-0.0113816050041742,0.0125432211657903
"primary_controlled",100,100,"n=100, p=100","block","quantile_2","delta_mean_jaccard_2s",100,0.025740076348772,0.0885611729996281,0.00885611729996281,0.0083820864408449,0.0430980662566991
"primary_controlled",100,100,"n=100, p=100","block","quantile_2","delta_mean_support_f1",100,-0.0783275613275613,0.095611722717786,0.0095611722717786,-0.0970674589802474,-0.0595876636748753
"primary_controlled",100,100,"n=100, p=100","block","quantile_2","delta_mean_rmse",100,0.274687919363769,0.151839034111379,0.0151839034111379,0.244927468677939,0.3044483700496
"primary_controlled",100,100,"n=100, p=100","block","quantile_4","delta_mean_entry_tau",100,0.0112349648861923,0.0393650477468253,0.00393650477468253,0.00351941552781458,0.0189505142445701
"primary_controlled",100,100,"n=100, p=100","block","quantile_4","delta_mean_jaccard_s",100,0.00982323232323232,0.0550171654126488,0.00550171654126488,-0.000960132097646844,0.0206065967441115
"primary_controlled",100,100,"n=100, p=100","block","quantile_4","delta_mean_jaccard_2s",100,0.0385115802072324,0.0876222173765838,0.00876222173765838,0.0213376256014219,0.0556855348130428
"primary_controlled",100,100,"n=100, p=100","block","quantile_4","delta_mean_support_f1",100,-0.143494949494949,0.11501184858293,0.011501184858293,-0.166037271817204,-0.120952627172695
