"path_specification","n","p","dimension","correlation","scheme","metric","replications","mean","sd","se","ci_lower","ci_upper"
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","mean_entry_tau",100,0.953166347498594,0.0157306899963093,0.00157306899963093,0.950083132259318,0.956249562737871
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","mean_jaccard_s",100,0.978539238539239,0.0369472380152486,0.00369472380152486,0.97129757988825,0.985780897190227
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","mean_jaccard_2s",100,0.984758140410314,0.0215473877502551,0.0021547387750255,0.980534852411264,0.988981428409364
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","mean_support_f1",100,0.42461553422423,0.113622742017227,0.0113622742017227,0.402345476788853,0.446885591659606
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","mean_rmse",100,3.63040580611212,0.379394619185145,0.0379394619185145,3.55604446075183,3.70476715147241
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","f1_lasso",100,0.424,0.114697670227235,0.0114697670227235,0.401519256635462,0.446480743364538
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","f1_lar",100,0.424,0.114697670227235,0.0114697670227235,0.401519256635462,0.446480743364538
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","f1_glmnet",100,0.42584660267269,0.113592367556177,0.0113592367556177,0.403582498631679,0.4481107067137
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","rmse_lasso",100,3.62916835991749,0.379517423343165,0.0379517423343165,3.55478294494223,3.70355377489275
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","rmse_lar",100,3.62916835991749,0.379517423343165,0.0379517423343165,3.55478294494223,3.70355377489275
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","rmse_glmnet",100,3.63288069850138,0.379222738011846,0.0379222738011846,3.55855304185105,3.7072083551517
"primary_controlled",100,100,"n=100, p=100","independent","quantile_8","elapsed_seconds",100,0.967200000000005,0.129716707645648,0.0129716707645648,0.941775525301458,0.992624474698552
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","mean_entry_tau",100,0.945837088009963,0.0175915674287004,0.00175915674287004,0.942389140793938,0.949285035225989
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","mean_jaccard_s",100,0.981515151515151,0.0309276508692765,0.00309276508692765,0.975453331944773,0.98757697108553
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","mean_jaccard_2s",100,0.982493255536734,0.0282341080853113,0.00282341080853113,0.976959370352013,0.988027140721455
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","mean_support_f1",100,0.541646464646465,0.117990245819662,0.0117990245819662,0.518520376465811,0.564772552827118
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","mean_rmse",100,3.53292387801042,0.37876328776446,0.037876328776446,3.45868627360858,3.60716148241225
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","f1_lasso",100,0.541,0.119844174921547,0.0119844174921547,0.517510541715377,0.564489458284623
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","f1_lar",100,0.541,0.119844174921547,0.0119844174921547,0.517510541715377,0.564489458284623
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","f1_glmnet",100,0.542939393939394,0.116129707595716,0.0116129707595716,0.520177971250634,0.565700816628154
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","rmse_lasso",100,3.5303266593019,0.377972046482588,0.0377972046482588,3.45624413819132,3.60440918041249
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","rmse_lar",100,3.5303266593019,0.377972046482588,0.0377972046482588,3.45624413819132,3.60440918041249
"primary_controlled",100,100,"n=100, p=100","independent","equal_width_4","rmse_glmnet",100,3.53811831542744,0.380497531046016,0.0380497531046016,3.46354079934242,3.61269583151246
