"n","p","dimension","correlation","scheme","metric","paired_difference_mean_primary","paired_difference_ci_lower_primary","paired_difference_ci_upper_primary","paired_difference_mean_sensitivity","paired_difference_ci_lower_sensitivity","paired_difference_ci_upper_sensitivity","absolute_difference","same_sign","primary_direction","sensitivity_direction","same_ci_direction"
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","A_set_s",-0.00694444444444444,-0.0139251042215755,3.62153326866075e-05,-0.00634920634920635,-0.0141222688929783,0.00142385619456558,0.000595238095238096,TRUE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","A_set_2s",-0.00292929292929293,-0.00969624337206841,0.00383765751348254,-0.00171717171717172,-0.00828676435900991,0.00485242092466646,0.00121212121212121,TRUE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","F1",-0.245375291375291,-0.277504083722277,-0.213246499028306,-0.244989898989899,-0.277114990760309,-0.212864807219489,0.000385392385392369,TRUE,"negative","negative",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","RMSE",0.648031246336655,0.60663340763378,0.68942908503953,0.647859136515322,0.606632184756681,0.689086088273964,0.000172109821332422,TRUE,"positive","positive",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","A_entry",0.000450842975124419,-0.001431483114183,0.00233316906443184,-0.00102154708770019,-0.00269848239784416,0.000655388222443787,0.00147239006282461,FALSE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","A_set_s",-0.00936507936507936,-0.0181656858582542,-0.000564472871904495,-0.00666666666666666,-0.0134623710968991,0.000129037763565727,0.0026984126984127,TRUE,"negative","includes_zero",FALSE
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","A_set_2s",-0.00111111111111112,-0.00719795942911444,0.00497573720689222,-4.44084330940286e-18,-0.00533911810273922,0.00533911810273921,0.00111111111111111,TRUE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","F1",-0.196040404040404,-0.225338382942564,-0.166742425138244,-0.195333333333333,-0.224482109134784,-0.166184557531883,0.000707070707070712,TRUE,"negative","negative",TRUE
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","RMSE",0.601845235143345,0.559138539272584,0.644551931014106,0.601625218611927,0.559011203035033,0.644239234188821,0.000220016531417899,TRUE,"positive","positive",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","A_entry",0.0120840362533661,0.00679223185076124,0.017375840655971,-0.00426881642153587,-0.00932907036579853,0.000791437522726799,0.016352852674902,FALSE,"positive","includes_zero",FALSE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","A_set_s",0.00150793650793651,-0.0125498976454786,0.0155657706613516,-0.00182539682539682,-0.0157103172910027,0.0120595236402091,0.00333333333333333,FALSE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","A_set_2s",-0.0045997890997891,-0.0259218417535574,0.0167222635539792,-0.00546536796536797,-0.026664286181143,0.0157335502504071,0.000865578865578867,TRUE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","F1",-0.0845252525252525,-0.115608404085514,-0.0534421009649911,-0.0837373737373738,-0.11496781095529,-0.0525069365194572,0.000787878787878782,TRUE,"negative","negative",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","RMSE",0.213586741852547,0.181453310814819,0.245720172890274,0.213780376298881,0.181595739821885,0.245965012775878,0.000193634446334523,TRUE,"positive","positive",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","A_entry",0.0157660353390492,0.0102833822480477,0.0212486884300507,-0.00118030173732858,-0.00605688141220319,0.00369627793754603,0.0169463370763778,FALSE,"positive","includes_zero",FALSE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","A_set_s",-0.00071428571428571,-0.0144296017515393,0.0130010303229679,0.00373015873015873,-0.00848723833800138,0.0159475557983188,0.00444444444444444,FALSE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","A_set_2s",0.0336880341880342,0.016248048001842,0.0511280203742264,0.0328982128982129,0.0157106442196211,0.0500857815768047,0.000789821289821288,TRUE,"positive","positive",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","F1",-0.166767676767677,-0.200730808910933,-0.132804544624421,-0.16549494949495,-0.19961933019982,-0.131370568790079,0.00127272727272726,TRUE,"negative","negative",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","RMSE",0.389516051180488,0.345203124728638,0.433828977632339,0.390102840257994,0.345713119379535,0.434492561136453,0.000586789077505812,TRUE,"positive","positive",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","A_entry",0.0188307021854838,0.0137471588689424,0.0239142455020252,0.00195991991443016,-0.00240148113442016,0.00632132096328048,0.0168707822710537,TRUE,"positive","includes_zero",FALSE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","A_set_s",-0.00182539682539682,-0.0157103172910027,0.0120595236402091,-0.00373015873015872,-0.0170611459910219,0.00960082853070442,0.0019047619047619,TRUE,"includes_zero","includes_zero",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","A_set_2s",0.0335870240870241,0.0156688759046807,0.0515051722693674,0.0327719502719503,0.0150454815947046,0.0504984189491959,0.000815073815073813,TRUE,"positive","positive",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","F1",-0.217252525252525,-0.257927838848385,-0.176577211656665,-0.217585858585859,-0.258418663496966,-0.176753053674751,0.000333333333333324,TRUE,"negative","negative",TRUE
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","RMSE",0.581541167814344,0.526031920570881,0.637050415057808,0.581793114337033,0.526192234805526,0.637393993868539,0.00025194652268834,TRUE,"positive","positive",TRUE
