"path_specification","n","p","dimension","correlation","active_s","scheme","method","group_weight_specification","df_definition","delta_f1_s_mean","delta_f1_s_sd","delta_f1_s_n","delta_f1_s_ci_low","delta_f1_s_ci_high","delta_rmse_s_mean","delta_rmse_s_sd","delta_rmse_s_n","delta_rmse_s_ci_low","delta_rmse_s_ci_high","delta_f1_2s_mean","delta_f1_2s_sd","delta_f1_2s_n","delta_f1_2s_ci_low","delta_f1_2s_ci_high","delta_rmse_2s_mean","delta_rmse_2s_sd","delta_rmse_2s_n","delta_rmse_2s_ci_low","delta_rmse_2s_ci_high","entry_order_tau_original_vs_sparse_mean","entry_order_tau_original_vs_sparse_sd","entry_order_tau_original_vs_sparse_n","entry_order_tau_original_vs_sparse_ci_low","entry_order_tau_original_vs_sparse_ci_high","active_set_jaccard_s_original_vs_sparse_mean","active_set_jaccard_s_original_vs_sparse_sd","active_set_jaccard_s_original_vs_sparse_n","active_set_jaccard_s_original_vs_sparse_ci_low","active_set_jaccard_s_original_vs_sparse_ci_high","active_set_jaccard_2s_original_vs_sparse_mean","active_set_jaccard_2s_original_vs_sparse_sd","active_set_jaccard_2s_original_vs_sparse_n","active_set_jaccard_2s_original_vs_sparse_ci_low","active_set_jaccard_2s_original_vs_sparse_ci_high","original_parent_count_s_mean","original_parent_count_s_sd","original_parent_count_s_n","original_parent_count_s_ci_low","original_parent_count_s_ci_high","sparse_parent_count_s_mean","sparse_parent_count_s_sd","sparse_parent_count_s_n","sparse_parent_count_s_ci_low","sparse_parent_count_s_ci_high","original_component_count_s_mean","original_component_count_s_sd","original_component_count_s_n","original_component_count_s_ci_low","original_component_count_s_ci_high","sparse_component_count_s_mean","sparse_component_count_s_sd","sparse_component_count_s_n","sparse_component_count_s_ci_low","sparse_component_count_s_ci_high","sparse_df_diagnostic_s_mean","sparse_df_diagnostic_s_sd","sparse_df_diagnostic_s_n","sparse_df_diagnostic_s_ci_low","sparse_df_diagnostic_s_ci_high","original_target_reached_s_mean","original_target_reached_s_sd","original_target_reached_s_n","original_target_reached_s_ci_low","original_target_reached_s_ci_high","sparse_target_reached_s_mean","sparse_target_reached_s_sd","sparse_target_reached_s_n","sparse_target_reached_s_ci_low","sparse_target_reached_s_ci_high","original_target_exact_s_mean","original_target_exact_s_sd","original_target_exact_s_n","original_target_exact_s_ci_low","original_target_exact_s_ci_high","sparse_target_exact_s_mean","sparse_target_exact_s_sd","sparse_target_exact_s_n","sparse_target_exact_s_ci_low","sparse_target_exact_s_ci_high"
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.229878048780488,0.0336306883735066,2,-0.276487804878049,-0.183268292682927,0.501807817418423,0.0920244636405936,2,0.374268417758798,0.629347217078047,-0.0848182283666155,0.00322235041093709,2,-0.0892841781874039,-0.080352278545827,0.850269286696369,0.0312829699814501,2,0.806913302285673,0.893625271107064,0.235021853556657,0.0276201245341829,2,0.196742313940195,0.273301393173118,0.247004608294931,0.106880656326815,2,0.0988755760368664,0.395133640552995,0.250172215843858,0.0160742988145737,2,0.227894374282434,0.272450057405281,20,0,2,20,20,21,0,2,21,21,20,0,2,20,20,84,0,2,84,84,15.7539217869633,4.31337315402702,2,9.77589158924231,21.7319519846843,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0,0,2,0,0
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.2,2.77555756156289e-17,2,-0.2,-0.2,0.917032123120567,0.158128970655141,2,0.697876550914061,1.13618769532707,-0.168151561699949,0.0739330285295918,2,-0.270617511520737,-0.0656856118791603,1.28458467097345,0.0851916805339315,2,1.16651502556126,1.40265431638565,0.137805700000352,0.0617347059571759,2,0.0522457627352739,0.22336563726543,0.196428571428571,0.0757614408414158,2,0.0914285714285714,0.301428571428571,0.155503329416373,0.0670269647658224,2,0.0626086956521739,0.248397963180572,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,23.5,0.707106781186548,2,22.52,24.48,23.5,0.707106781186548,2,22.52,24.48,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.276829268292683,0.0379423150880586,2,-0.329414634146341,-0.224243902439025,0.677062942447346,0.0530550168638153,2,0.60353244053462,0.750593444360072,-0.168151561699949,0.0203478756286145,2,-0.196352278545827,-0.139950844854071,1.00055653678144,0.0418103364516942,2,0.942610366821217,1.05850270674166,0.185334642711847,0.00583674692780228,2,0.177245324179718,0.193423961243975,0.209447415329768,0.0466362761210379,2,0.144812834224599,0.274081996434938,0.196008403361345,0.034761131680179,2,0.147831932773109,0.24418487394958,20,0,2,20,20,20.5,0.707106781186548,2,19.52,21.48,20,0,2,20,20,164,5.65685424949238,2,156.16,171.84,23.2040899937979,2.00733074843004,2,20.4220715125716,25.9861084750242,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0.5,0.707106781186548,2,-0.48,1.48
"primary_controlled",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.251829268292683,0.073297654147386,2,-0.353414634146342,-0.150243902439024,0.679700100608623,0.0493266856902736,2,0.611336802076325,0.74806339914092,-0.168151561699949,0.0203478756286145,2,-0.196352278545827,-0.139950844854071,1.00055653678143,0.0418103364516992,2,0.942610366821206,1.05850270674166,0.16699803647542,0.008228540777022,2,0.155593860789323,0.178402212161516,0.227272727272727,0.0214274782177742,2,0.197575757575758,0.256969696969697,0.196008403361345,0.034761131680179,2,0.147831932773109,0.24418487394958,20,0,2,20,20,20.5,0.707106781186548,2,19.52,21.48,20,0,2,20,20,164,5.65685424949238,2,156.16,171.84,22.6534851393506,1.22861578836512,2,20.950710530716,24.3562597479852,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0.5,0.707106781186548,2,-0.48,1.48
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.236363636363636,0.0514259477226582,2,-0.307636363636364,-0.165090909090909,0.404489932696005,0.240886300927524,2,0.070638552409645,0.738341312982364,0,0,2,0,0,0.59503088850079,0.167678588939293,2,0.362640220595209,0.827421556406371,0.49076687981751,0.10448052132925,2,0.345964264955226,0.635569494679795,0.619047619047619,0.0673435029701474,2,0.525714285714286,0.712380952380952,0.602564102564103,0.0906547155367368,2,0.476923076923077,0.728205128205128,5,0,2,5,5,5.5,0.707106781186548,2,4.52,6.48,5,0,2,5,5,8,1.4142135623731,2,6.04,9.96,8,1.4142135623731,2,6.04,9.96,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0.5,0.707106781186548,2,-0.48,1.48
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.145454545454545,0.0771389215839869,2,-0.252363636363636,-0.0385454545454547,0.0209592539201587,0.0244556036450418,2,-0.0129344835036635,0.054852991343981,0,0,2,0,0,0.217922141460288,0.0913948720184725,2,0.0912553112712085,0.344588971649367,0.462834845932193,0.0693534386679231,2,0.366715883842034,0.558953808022353,0.75,0.117851130197758,2,0.586666666666667,0.913333333333333,0.483516483516483,0.0777040418886316,2,0.375824175824176,0.591208791208791,5,0,2,5,5,5.5,0.707106781186548,2,4.52,6.48,5,0,2,5,5,22,2.82842712474619,2,18.08,25.92,7.27957419445418,0.966315328761008,2,5.9403294758606,8.61881891304776,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0.5,0.707106781186548,2,-0.48,1.48
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.0999999999999999,0.141421356237309,2,-0.296,0.0959999999999999,0.062630402253901,0.0214719490667164,2,0.0328717991047811,0.0923890054030209,0,0,2,0,0,0.221059890374567,0.0869574249485788,2,0.100543048057472,0.341576732691661,0.486040528246529,0.0962388030601537,2,0.352660352142591,0.619420704350468,0.833333333333333,0.235702260395516,2,0.506666666666667,1.16,0.547619047619048,0.168358757425368,2,0.314285714285714,0.780952380952381,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,20,0,2,20,20,6.6367087442117,1.70944762419634,2,4.26753521019287,9.00588227823054,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.0999999999999999,0.141421356237309,2,-0.296,0.0959999999999999,0.130060603639089,0.0583383026311945,2,0.0492078412279647,0.210913366050213,0,0,2,0,0,0.148334860434599,0.0262439863967391,2,0.111962550971456,0.184707169897742,0.776742951108725,0.00311751686022424,2,0.772422293176562,0.781063609040887,0.833333333333333,0.235702260395516,2,0.506666666666667,1.16,0.818181818181818,0,2,0.818181818181818,0.818181818181818,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,8.5,0.707106781186548,2,7.52,9.48,8.5,0.707106781186548,2,7.52,9.48,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",0,0,2,0,0,0.0213708597375916,0.0380870516224118,2,-0.031415100718523,0.0741568201937061,0,0,2,0,0,0.0695685249620743,0.0246362965307179,2,0.0354243599752955,0.103712689948853,0.76086607790126,0.0359441362008656,2,0.711050046696272,0.810682109106249,1,0,2,1,1,0.818181818181818,0,2,0.818181818181818,0.818181818181818,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,10,0,2,10,10,3.35497589448225,0.788747152516389,2,2.26182811251785,4.44812367644665,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",0,0,2,0,0,0.0213708597375913,0.0380870516224108,2,-0.0314151007185219,0.0741568201937045,0,0,2,0,0,0.0695685249620743,0.0246362965307189,2,0.0354243599752942,0.103712689948854,0.76086607790126,0.0359441362008656,2,0.711050046696272,0.810682109106249,1,0,2,1,1,0.818181818181818,0,2,0.818181818181818,0.818181818181818,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,10,0,2,10,10,3.35497589448225,0.788747152516394,2,2.26182811251784,4.44812367644666,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.0999999999999999,0.141421356237309,2,-0.296,0.0959999999999999,0.212863012501916,0.0339500729566424,2,0.165810611955453,0.259915413048379,0,0,2,0,0,0.318129918246098,0.0161151604543214,2,0.295795445341265,0.340464391150932,0.559370648844333,0.0020872547704197,2,0.556477861319967,0.562263436368699,0.833333333333333,0.235702260395516,2,0.506666666666667,1.16,0.742424242424242,0.107137391088871,2,0.593939393939394,0.890909090909091,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,8.5,0.707106781186548,2,7.52,9.48,8.5,0.707106781186548,2,7.52,9.48,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.2,0,2,-0.2,-0.2,-0.0377173783380341,0.203387925502049,2,-0.319598661752602,0.244163905076534,0,0,2,0,0,0.226163858352112,0.0144637589351577,2,0.206118111184096,0.246209605520127,0.496043943041354,0.0373144719033038,2,0.444328723447681,0.547759162635028,0.666666666666667,0,2,0.666666666666667,0.666666666666667,0.602564102564103,0.0906547155367368,2,0.476923076923077,0.728205128205128,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,20,0,2,20,20,8.56251853632869,1.34769631200251,2,6.69470674198242,10.430330330675,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.0999999999999999,0.141421356237309,2,-0.296,0.0959999999999999,0.0798712550810389,0.148067178044924,2,-0.125339384025736,0.285081894187814,0,0,2,0,0,0.229141031962011,0.0186741182318752,2,0.203260024518511,0.25502203940551,0.56432608625941,0.0293994835809298,2,0.523580480820633,0.605071691698188,0.833333333333333,0.235702260395516,2,0.506666666666667,1.16,0.602564102564103,0.0906547155367368,2,0.476923076923077,0.728205128205128,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,20,0,2,20,20,6.42097575415807,0.153425209796885,2,6.20833926190347,6.63361224641266,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.4,0,2,-0.4,-0.4,0.594980998693207,0.00318993707630856,2,0.590559971462303,0.59940202592411,-0.0666666666666667,0.0942809041582063,2,-0.197333333333333,0.064,0.935611568512614,0.0109518752486467,2,0.920433043812761,0.950790093212467,0.306154274575327,0.045919604949235,2,0.242512949039265,0.36979560011139,0.428571428571429,0,2,0.428571428571429,0.428571428571429,0.435897435897436,0.145047544858779,2,0.234871794871795,0.636923076923077,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,6,0,2,6,6,6,0,2,6,6,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.3,0.14142135623731,2,-0.496,-0.104,0.130216583675563,0.0236091791634466,2,0.0974959307335091,0.162937236617616,-0.0666666666666667,0.0942809041582063,2,-0.197333333333333,0.064,0.489804583802491,0.0482624457409568,2,0.422916246588737,0.556692921016244,0.309172703797769,0.0204153913900844,2,0.280878414880457,0.337466992715081,0.547619047619048,0.168358757425368,2,0.314285714285714,0.780952380952381,0.435897435897436,0.145047544858779,2,0.234871794871795,0.636923076923077,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,40,0,2,40,40,14.1325932160252,1.40898392652418,2,12.1798411215302,16.0853453105203,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,20,"n=100, p=20","independent",5,"quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.2,0,2,-0.2,-0.2,0.188132596003547,0.0260001510474019,2,0.152098225093262,0.224166966913832,0,0,2,0,0,0.483316155171571,0.0745905271135524,2,0.379938958804398,0.586693351538744,0.330236935356268,0.018062581965587,2,0.305203473936804,0.355270396775733,0.666666666666667,0,2,0.666666666666667,0.666666666666667,0.483516483516483,0.0777040418886316,2,0.375824175824176,0.591208791208791,5,0,2,5,5,5,0,2,5,5,5,0,2,5,5,40,0,2,40,40,11.5621440539512,1.93042765973949,2,8.88670781591915,14.2375802919833,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.3,0.0707106781186547,2,-0.398,-0.202,0.739757953669116,0.104747236371436,2,0.594585690617482,0.884930216720749,-0.145460955402785,0.0171510476099539,2,-0.169231094658911,-0.12169081614666,0.97990400690572,0.0660265022432154,2,0.888395943456275,1.07141207035516,0.23419531792542,0.00775403476026855,2,0.223448774026757,0.244941861824082,0.213235294117647,0.0519931456754814,2,0.141176470588235,0.285294117647059,0.25545540796964,0.0493096284793276,2,0.187115749525617,0.323795066413662,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,21.5,0.707106781186548,2,20.52,22.48,21.5,0.707106781186548,2,20.52,22.48,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.175,0.0353553390593274,2,-0.224,-0.126,0.44995489976578,0.0209799695332218,2,0.420878145462764,0.479031654068795,-0.211854398025736,0.0592683367625952,2,-0.293996121981315,-0.129712674070157,0.839738859876348,0.0564636775635374,2,0.761484195256368,0.917993524496328,0.22420394470656,0.050433739559928,2,0.154306347789454,0.294101541623666,0.339285714285714,0.126269068069026,2,0.164285714285714,0.514285714285714,0.212301587301587,0.103821233745644,2,0.0684126984126984,0.356190476190476,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,80,0,2,80,80,16.295750345933,1.89457905044896,2,13.6699977455628,18.9215029463032,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.15,0.0707106781186548,2,-0.248,-0.052,0.47309633879885,0.0423680370670276,2,0.41437723522016,0.53181544237754,-0.176881720430107,0.0144462675726283,2,-0.196903225806451,-0.156860215053764,0.831340035517127,0.0279989622167485,2,0.792535453659815,0.870144617374439,0.23043318657499,0.0552433653855057,2,0.153869788346862,0.306996584803119,0.339285714285714,0.126269068069026,2,0.164285714285714,0.514285714285714,0.241451990632319,0.0990280691216757,2,0.104206088992974,0.378697892271663,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,80,0,2,80,80,14.4107363703872,2.35225584376023,2,11.1506760962985,17.670796644476,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.125,0.106066017177982,2,-0.272,0.0219999999999999,0.381824217801075,0.159363135031384,2,0.160958181035471,0.602690254566679,-0.0102150537634408,0.0144462675726283,2,-0.0302365591397848,0.00980645161290318,0.349358256561707,0.00312471941977002,2,0.345027616391299,0.353688896732115,0.40844118108856,0.00764083297233711,2,0.397851526863599,0.41903083531352,0.428571428571429,0,2,0.428571428571429,0.428571428571429,0.459415584415584,0.006887403712856,2,0.44987012987013,0.468961038961039,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,21,1.4142135623731,2,19.04,22.96,21,1.4142135623731,2,19.04,22.96,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.0750000000000001,0.0353553390593273,2,-0.124,-0.0260000000000001,0.297966672347116,0.0322389597154249,2,0.25328575376209,0.342647590932143,0.00317292437863567,0.00448719268865079,2,-0.00304600740349024,0.00939185616076159,0.393377578270717,0.0812086373601148,2,0.280828149060934,0.505927007480499,0.3363529078176,0.019548388247061,2,0.309260223951702,0.363445591683498,0.403940886699507,0.0348328463638693,2,0.355665024630542,0.452216748768473,0.359010011123471,0.0287090072450601,2,0.319221357063404,0.398798665183537,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,40,0,2,40,40,10.1149219158883,0.866014860383933,2,8.91468655433214,11.3151572774445,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.0750000000000001,0.0353553390593273,2,-0.124,-0.0260000000000001,0.297966672347119,0.0322389597154318,2,0.253285753762083,0.342647590932156,0.00317292437863567,0.00448719268865079,2,-0.00304600740349024,0.00939185616076159,0.393377578270721,0.0812086373601214,2,0.280828149060929,0.505927007480512,0.3363529078176,0.019548388247061,2,0.309260223951702,0.363445591683498,0.403940886699507,0.0348328463638693,2,0.355665024630542,0.452216748768473,0.359010011123471,0.0287090072450601,2,0.319221357063404,0.398798665183537,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,40,0,2,40,40,10.1149219158883,0.866014860383921,2,8.91468655433211,11.3151572774444,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.175,0.0353553390593274,2,-0.224,-0.126,0.672385691704329,0.185946117655946,2,0.414677520673859,0.930093862734798,-0.110215053763441,0.0615867196517315,2,-0.195569892473118,-0.0248602150537636,0.868798459359054,0.0368607000690004,2,0.81771213544203,0.919884783276078,0.249622822719436,0.0216618258635485,2,0.219601063755881,0.27964458168299,0.212121212121212,0,2,0.212121212121212,0.212121212121212,0.239364188873305,0.0720660487604803,2,0.139485741000468,0.339242636746143,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,22.5,0.707106781186548,2,21.52,23.48,22.5,0.707106781186548,2,21.52,23.48,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.205487804878049,0.0681237020899235,2,-0.29990243902439,-0.111073170731707,0.501088483794976,0.0783685238209425,2,0.392475251129255,0.609701716460697,-0.0957341794465009,0.0122151356524382,2,-0.112663493742288,-0.0788048651507138,0.854105056753506,0.0195687774634565,2,0.826984114875383,0.88122599863163,0.26378985326343,0.0449375131388583,2,0.201509637533944,0.326070068992917,0.286274509803922,0.113691678543719,2,0.128705882352941,0.443843137254902,0.244405594405594,0.024229533061637,2,0.210825174825175,0.277986013986014,20,0,2,20,20,21,0,2,21,21,20,0,2,20,20,84,0,2,84,84,16.1720842213672,4.82463655561824,2,9.4854790999004,22.858689342834,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0,0,2,0,0
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.228048780487805,0.0310437123447753,2,-0.271073170731707,-0.185024390243902,0.498893178728424,0.0812054984499015,2,0.386348099826248,0.611438257630599,-0.0935483870967742,0.00912395846692326,2,-0.106193548387097,-0.0809032258064515,0.850856714199336,0.0322317334902227,2,0.806185810651481,0.895527617747191,0.246199585706886,0.0208600068322968,2,0.217289091224925,0.275110080188847,0.249525616698292,0.103315412051924,2,0.106337760910816,0.392713472485768,0.236829836829837,0.034943272170524,2,0.188400932400932,0.285258741258741,20,0,2,20,20,20.5,0.707106781186548,2,19.52,21.48,20,0,2,20,20,82,2.82842712474619,2,78.08,85.92,15.7450563467983,4.17467577908768,2,9.95925090360791,21.5308617899886,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,0.5,0.707106781186548,2,-0.48,1.48
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.2,2.77555756156289e-17,2,-0.2,-0.2,0.918581818262189,0.15281603583716,2,0.706789598041764,1.13037403848261,-0.176881720430108,0.0615867196517315,2,-0.262236559139785,-0.0915268817204302,1.28609698744337,0.0851330755453631,2,1.16810856440144,1.4040854104853,0.109306283336372,0.0850686640635837,2,-0.00859286994627548,0.227205436619019,0.196428571428571,0.0757614408414158,2,0.0914285714285714,0.301428571428571,0.151068979427188,0.0607558468708086,2,0.0668656716417911,0.235272287212586,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,23.5,0.707106781186548,2,22.52,24.48,23.5,0.707106781186548,2,22.52,24.48,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.3,0.0707106781186547,2,-0.398,-0.202,0.673864458654455,0.0489346933563263,2,0.606044433779672,0.741684483529239,-0.176881720430108,0.0326941845064749,2,-0.222193548387097,-0.131569892473118,1.00189835429609,0.0428568966862687,2,0.942501725851842,1.06129498274033,0.17251670391673,0.0225613764260423,2,0.141248231479767,0.203785176353693,0.194295900178253,0.0252087979032637,2,0.159358288770053,0.229233511586453,0.191774891774892,0.0287740421781539,2,0.151896103896104,0.23165367965368,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,160,0,2,160,160,23.3942803347741,2.77831061960899,2,19.5437382672126,27.2448224023356,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
"sensitivity_dense_wide",100,200,"n=100, p=200","ar1_rho_0.9",20,"quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.275,0.106066017177982,2,-0.422,-0.128,0.678378131609352,0.0425514052593665,2,0.619404892681839,0.737351370536865,-0.176881720430108,0.0326941845064749,2,-0.222193548387097,-0.131569892473118,1.00189835429609,0.0428568966862744,2,0.942501725851834,1.06129498274034,0.155253574333882,0.0238896308568061,2,0.122144235175256,0.188362913492509,0.212121212121212,0,2,0.212121212121212,0.212121212121212,0.191774891774892,0.0287740421781539,2,0.151896103896104,0.23165367965368,20,0,2,20,20,20,0,2,20,20,20,0,2,20,20,160,0,2,160,160,22.555721837432,1.59240947089842,2,20.348754908248,24.762688766616,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,0,2,1,1
