"scenario_id","replication","seed","n","p","dimension","correlation","active_s","snr","noise_sd","path_specification","method","group_weight_specification","representation","scheme","p_representation","raw_density","df_definition","target_parent_count_s","target_parent_count_2s","target_reached_s","target_exact_s","target_reached_2s","target_exact_2s","selected_step_s","selected_step_2s","group_size_min","group_size_max","f1_s","rmse_s","selected_parent_count_s","selected_component_count_s","df_diagnostic_s","f1_2s","rmse_2s","selected_parent_count_2s","selected_component_count_2s","df_diagnostic_2s","returned_path_points","fit_requested_lambda_points","fit_returned_lambda_points","fit_requested_lambda_min_ratio","fit_returned_lambda_min_ratio","fit_returned_lambda_max","fit_returned_lambda_min","fit_complete_requested_grid","fit_accepted_path","fit_requested_iteration_budget","fit_accepted_iteration_budget","fit_attempt_count","fit_attempt_log","fit_warnings","fit_jerr","fit_glmnet_npasses","fit_grpreg_total_iterations","fit_grpreg_eps","fit_glmnet_thresh","fit_control_interface","fit_first_lambda_active_components","fit_last_lambda_active_components"
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","sparsified","equal_width_4",800,0.25,"active_coefficient_count_proxy_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,39,82,4,4,0.1,5.27253124471953,20,22,22,0.233333333333333,5.04297164898697,40,46,46,400,400,400,0.001,0.001,2.21538447844117,0.00221538447844117,TRUE,TRUE,100000,100000,1,"budget=100000; points=400/400; grid=TRUE; jerr=0; warnings=; accepted=TRUE","",0,16761,NA,NA,1e-10,"legacy_arguments",0,109
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","sparsified","equal_width_4",800,0.25,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,62,91,4,4,0.3,4.92347925254504,20,80,14.9560806518666,0.19672131147541,4.81619495959499,41,164,35.0750578624813,400,400,400,0.001,0.001,3.00018469169429,0.00300018469169429,TRUE,TRUE,200000,1000000,2,"budget=200000; points=355/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=400/400; grid=TRUE; iter_sum=277830; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,277830,1e-08,NA,"grpreg",0,260
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","sparsified","equal_width_4",800,0.25,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,57,94,4,4,0.35,4.96174433916774,20,80,12.7474403121787,0.2,4.82792372848203,40,160,37.8543380425535,400,400,400,0.001,0.001,1.50009234584715,0.00150009234584715,TRUE,TRUE,200000,1000000,2,"budget=200000; points=355/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=400/400; grid=TRUE; iter_sum=278154; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,278154,1e-08,NA,"grpreg",0,260
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","original","original",200,1,"active_coefficient_count_proxy_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,100,161,1,1,0.4,3.82747252131196,20,20,20,0.387096774193548,3.3474729000609,42,42,42,400,400,400,0.001,0.001,2.74083064106915,0.00274083064106915,TRUE,TRUE,100000,100000,1,"budget=100000; points=400/400; grid=TRUE; jerr=0; warnings=; accepted=TRUE","",0,41167,NA,NA,1e-10,"legacy_arguments",0,101
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","original","original",200,1,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,100,161,1,1,0.4,3.82748399641603,20,20,6.03761699862707,0.387096774193548,3.34740456222642,42,42,21.3421575339185,400,400,400,0.001,0.001,2.75463843949565,0.00275463843949565,TRUE,TRUE,200000,5000000,3,"budget=200000; points=320/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=395/400; grid=FALSE; iter_sum=1000000; df_ok=FALSE; warnings=; accepted=FALSE || budget=5000000; points=400/400; grid=TRUE; iter_sum=1082330; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,1082330,1e-08,NA,"grpreg",0,98
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","original","original",200,1,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,100,161,1,1,0.4,3.82748399641603,20,20,6.03761699862707,0.387096774193548,3.34740456222642,42,42,21.3421575339185,400,400,400,0.001,0.001,2.75463843949565,0.00275463843949565,TRUE,TRUE,200000,5000000,3,"budget=200000; points=320/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=395/400; grid=FALSE; iter_sum=1000000; df_ok=FALSE; warnings=; accepted=FALSE || budget=5000000; points=400/400; grid=TRUE; iter_sum=1082330; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,1082330,1e-08,NA,"grpreg",0,98
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","sparsified","quantile_2",400,0.5,"active_coefficient_count_proxy_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,83,125,2,2,0.35,4.09660998566119,20,20,20,0.366666666666667,3.69462164633159,40,44,44,400,400,400,0.001,0.001,2.59373432778651,0.00259373432778651,TRUE,TRUE,100000,100000,1,"budget=100000; points=400/400; grid=TRUE; jerr=0; warnings=; accepted=TRUE","",0,30667,NA,NA,1e-10,"legacy_arguments",0,102
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","sparsified","quantile_2",400,0.5,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,86,142,2,2,0.35,4.10265428172997,20,40,9.50255693550251,0.39344262295082,3.79820531866539,41,82,35.3890374244215,400,400,400,0.001,0.001,2.7825814534034,0.0027825814534034,TRUE,TRUE,200000,1000000,2,"budget=200000; points=319/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=400/400; grid=TRUE; iter_sum=434796; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,434796,1e-08,NA,"grpreg",0,160
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","sparsified","quantile_2",400,0.5,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,86,142,2,2,0.35,4.10265428172997,20,40,9.50255693550247,0.39344262295082,3.7982053186654,41,82,35.389037424421,400,400,400,0.001,0.001,1.96758221490546,0.00196758221490546,TRUE,TRUE,200000,1000000,2,"budget=200000; points=319/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=400/400; grid=TRUE; iter_sum=434796; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,434796,1e-08,NA,"grpreg",0,160
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","sparsified","quantile_4",800,0.25,"active_coefficient_count_proxy_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,69,114,4,4,0.2,4.36837445228645,20,23,23,0.233333333333333,4.24233581039803,40,47,47,400,400,400,0.001,0.001,2.50024398774036,0.00250024398774036,TRUE,TRUE,100000,100000,1,"budget=100000; points=400/400; grid=TRUE; jerr=0; warnings=; accepted=TRUE","",0,15517,NA,NA,1e-10,"legacy_arguments",0,107
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","sparsified","quantile_4",800,0.25,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,FALSE,TRUE,TRUE,80,127,4,4,0.146341463414634,4.27315756558564,21,84,19.5836174466054,0.3,4.18767240373599,40,160,54.3707976822282,400,400,400,0.001,0.001,2.79838899718546,0.00279838899718546,TRUE,TRUE,200000,200000,1,"budget=200000; points=400/400; grid=TRUE; iter_sum=164993; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,164993,1e-08,NA,"grpreg",0,244
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","sparsified","quantile_4",800,0.25,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,78,129,4,4,0.15,4.26895621652089,20,80,18.6969978994464,0.3,4.17546999910542,40,160,56.2200847818026,400,400,400,0.001,0.001,1.39919449859273,0.00139919449859273,TRUE,TRUE,200000,200000,1,"budget=200000; points=400/400; grid=TRUE; iter_sum=164677; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,164677,1e-08,NA,"grpreg",0,244
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","sparsified","quantile_8",1600,0.125,"active_coefficient_count_proxy_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,58,88,8,8,0.2,4.63799708435964,20,24,24,0.166666666666667,4.57337171248288,40,45,45,400,400,400,0.001,0.001,2.21017243599403,0.00221017243599403,TRUE,TRUE,100000,100000,1,"budget=100000; points=400/400; grid=TRUE; jerr=0; warnings=; accepted=TRUE","",0,11488,NA,NA,1e-10,"legacy_arguments",0,109
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","sparsified","quantile_8",1600,0.125,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,63,126,8,8,0.15,4.46674640156294,20,160,25.3588426141423,0.233333333333333,4.31899851425504,40,320,107.363471440143,400,400,400,0.001,0.001,2.9540324740948,0.0029540324740948,TRUE,TRUE,200000,200000,1,"budget=200000; points=400/400; grid=TRUE; iter_sum=131056; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,131056,1e-08,NA,"grpreg",0,400
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","sparsified","quantile_8",1600,0.125,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,61,126,8,8,0.2,4.47577374081747,20,160,23.6817253727299,0.233333333333333,4.31899851425503,40,320,107.363471440144,400,400,400,0.001,0.001,1.04440819713885,0.00104440819713885,TRUE,TRUE,200000,200000,1,"budget=200000; points=400/400; grid=TRUE; iter_sum=131184; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,131184,1e-08,NA,"grpreg",0,400
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","sparsified","equal_width_4",800,0.25,"active_coefficient_count_proxy_excluding_intercept",20,40,TRUE,TRUE,TRUE,FALSE,61,89,4,4,0.15,4.49316299383228,20,21,21,0.229508196721311,4.28068911949242,41,44,44,400,400,400,0.001,0.001,2.17969821721837,0.00217969821721837,TRUE,TRUE,100000,100000,1,"budget=100000; points=400/400; grid=TRUE; jerr=0; warnings=; accepted=TRUE","",0,17269,NA,NA,1e-10,"legacy_arguments",0,106
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","sparsified","equal_width_4",800,0.25,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,76,115,4,4,0.2,4.26260381745578,20,80,17.6354200399995,0.133333333333333,4.22706927139868,40,160,46.859407590586,400,400,400,0.001,0.001,2.81274420329283,0.00281274420329283,TRUE,TRUE,200000,1000000,2,"budget=200000; points=374/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=400/400; grid=TRUE; iter_sum=239703; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,239703,1e-08,NA,"grpreg",0,268
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","sparsified","equal_width_4",800,0.25,"grpreg_approximate_df_excluding_intercept",20,40,TRUE,TRUE,TRUE,TRUE,73,115,4,4,0.2,4.27062160889922,20,80,16.0740324285958,0.2,4.1985428537932,40,160,47.8909971388868,400,400,400,0.001,0.001,1.40637210164641,0.00140637210164641,TRUE,TRUE,200000,1000000,2,"budget=200000; points=374/400; grid=FALSE; iter_sum=200000; df_ok=FALSE; warnings=; accepted=FALSE || budget=1000000; points=400/400; grid=TRUE; iter_sum=239613; df_ok=TRUE; warnings=; accepted=TRUE","",NA,NA,239613,1e-08,NA,"grpreg",0,268
