"path_specification","scenario_id","replication","seed","n","p","correlation","representation","scheme","abs_f1_difference","abs_rmse_difference","abs_parent_count_difference_s","abs_parent_count_difference_2s","relative_noise_sd_difference","component_dimension_difference","raw_density_difference","lambda_max_relative_difference","requested_points_difference","requested_ratio_difference","archived_returned_points","current_returned_points","archived_jerr"
"sensitivity_dense_wide",3,37,20560748,100,20,"ar1_rho_0.9","sparsified","equal_width_4",2.77555756156289e-17,4.44089209850063e-16,0,0,3.33066907387547e-16,0,0,2.22044604925031e-16,0,0,385,400,-386
