"dataset","representation","method","k","run_id","fit_seed","silhouette_seed","n_used","p_used","nstart","iter_max","algorithm","silhouette_sample_n","silhouette","davies_bouldin","calinski_harabasz","adjusted_rand_index","normalized_mutual_information","clustering_accuracy","purity","total_withinss","iterations","ifault","runtime_sec"
"housing_years","sparsified","kmeans",4,8,40093125,50093125,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",4,9,40093126,50093126,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0.0199999999999818
"housing_years","sparsified","kmeans",4,9,40093126,50093126,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,10,40093127,50093127,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,10,40093127,50093127,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,1,0,0
"housing_years","original","kmeans",4,11,40093128,50093128,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,11,40093128,50093128,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,12,40093129,50093129,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,12,40093129,50093129,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",4,13,40093130,50093130,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,13,40093130,50093130,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,14,40093131,50093131,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,14,40093131,50093131,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,15,40093132,50093132,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,15,40093132,50093132,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0.00999999999999091
"housing_years","original","kmeans",4,16,40093133,50093133,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,3,0,0
"housing_years","sparsified","kmeans",4,16,40093133,50093133,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,1,0,0
"housing_years","original","kmeans",4,17,40093134,50093134,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,3,0,0
"housing_years","sparsified","kmeans",4,17,40093134,50093134,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,18,40093135,50093135,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,18,40093135,50093135,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",4,19,40093136,50093136,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0.0199999999999818
"housing_years","sparsified","kmeans",4,19,40093136,50093136,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,20,40093137,50093137,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,20,40093137,50093137,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",4,21,40093138,50093138,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,21,40093138,50093138,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0.0199999999999818
"housing_years","original","kmeans",4,22,40093139,50093139,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,22,40093139,50093139,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0.0199999999999818
"housing_years","original","kmeans",4,23,40093140,50093140,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0.00999999999999091
"housing_years","sparsified","kmeans",4,23,40093140,50093140,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,24,40093141,50093141,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,24,40093141,50093141,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,25,40093142,50093142,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,1,0,0
"housing_years","sparsified","kmeans",4,25,40093142,50093142,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",4,26,40093143,50093143,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,26,40093143,50093143,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",4,27,40093144,50093144,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,27,40093144,50093144,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0
"housing_years","original","kmeans",4,28,40093145,50093145,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,28,40093145,50093145,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,3,0,0.0199999999999818
"housing_years","original","kmeans",4,29,40093146,50093146,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,3,0,0.0199999999999818
"housing_years","sparsified","kmeans",4,29,40093146,50093146,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0.0199999999999818
"housing_years","original","kmeans",4,30,40093147,50093147,27,7,30,100,"Hartigan-Wong",27,0.576943468633088,0.48737560023627,156.242355848672,NA,NA,NA,NA,8.51285250757173,2,0,0
"housing_years","sparsified","kmeans",4,30,40093147,50093147,27,28,30,100,"Hartigan-Wong",27,0.675924163706872,0.550581214556078,39.9853033762001,NA,NA,NA,NA,117.12702178551,2,0,0
"housing_years","original","kmeans",5,1,40093218,50093218,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,1,40093218,50093218,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,2,40093219,50093219,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,2,40093219,50093219,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,3,40093220,50093220,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,3,40093220,50093220,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0.0199999999999818
"housing_years","original","kmeans",5,4,40093221,50093221,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0.00999999999999091
"housing_years","sparsified","kmeans",5,4,40093221,50093221,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,4,0,0
"housing_years","original","kmeans",5,5,40093222,50093222,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,5,40093222,50093222,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,6,40093223,50093223,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0.00999999999999091
"housing_years","sparsified","kmeans",5,6,40093223,50093223,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,7,40093224,50093224,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,7,40093224,50093224,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,8,40093225,50093225,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,8,40093225,50093225,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,9,40093226,50093226,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,9,40093226,50093226,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,10,40093227,50093227,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,10,40093227,50093227,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,11,40093228,50093228,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,11,40093228,50093228,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0.00999999999999091
"housing_years","original","kmeans",5,12,40093229,50093229,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,12,40093229,50093229,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,13,40093230,50093230,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,13,40093230,50093230,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,14,40093231,50093231,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,14,40093231,50093231,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,15,40093232,50093232,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,1,0,0
"housing_years","sparsified","kmeans",5,15,40093232,50093232,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,16,40093233,50093233,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,16,40093233,50093233,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,17,40093234,50093234,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,17,40093234,50093234,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0.0199999999999818
"housing_years","original","kmeans",5,18,40093235,50093235,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0.0199999999999818
"housing_years","sparsified","kmeans",5,18,40093235,50093235,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,19,40093236,50093236,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,3,0,0
"housing_years","sparsified","kmeans",5,19,40093236,50093236,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,4,0,0.0100000000001046
"housing_years","original","kmeans",5,20,40093237,50093237,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,20,40093237,50093237,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,21,40093238,50093238,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,21,40093238,50093238,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,22,40093239,50093239,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0.00999999999999091
"housing_years","sparsified","kmeans",5,22,40093239,50093239,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,23,40093240,50093240,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,23,40093240,50093240,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,24,40093241,50093241,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,24,40093241,50093241,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,25,40093242,50093242,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,25,40093242,50093242,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,1,0,0
"housing_years","original","kmeans",5,26,40093243,50093243,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,26,40093243,50093243,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0.0199999999999818
"housing_years","original","kmeans",5,27,40093244,50093244,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,27,40093244,50093244,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,2,0,0
"housing_years","original","kmeans",5,28,40093245,50093245,27,7,30,100,"Hartigan-Wong",27,0.528379047693831,0.514968572242348,169.079498403083,NA,NA,NA,NA,5.73377750054483,2,0,0
"housing_years","sparsified","kmeans",5,28,40093245,50093245,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,29,40093246,50093246,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,29,40093246,50093246,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
"housing_years","original","kmeans",5,30,40093247,50093247,27,7,30,100,"Hartigan-Wong",27,0.546225339865974,0.494034117400764,175.569160311793,NA,NA,NA,NA,5.52827438022203,2,0,0
"housing_years","sparsified","kmeans",5,30,40093247,50093247,27,28,30,100,"Hartigan-Wong",27,0.658013394766086,0.525223348093539,67.0076267961743,NA,NA,NA,NA,55.2217770312028,3,0,0
